strategy,scenario_id,drone_capacity,no_customers,total_time,A,drone_travel_distance,truck_travel_distance,X1,X2,utilization,avg_package_wait_time,avg_customer_wait_time,total_delay_time,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4
closest_package_first,0,1,200,55778,55576,182586.91,6432.7,106409,48244,0.15,18982.56,18622.63,30240,483.44,619.36,1682.75,1.0,1.0,1.0
closest_package_first,1,1,200,58654,58475,190347.13,6335.12,112739,49516,0.15,19422.8,19123.88,30720,409.22,832.5,1301.33,1.0,1.0,1.0
closest_package_first,2,1,200,58455,58264,178594.68,8136.58,103069,46184,0.15,18391.93,18293.88,28560,462.17,1049.14,1697.5,1.0,1.0,1.0
closest_package_first,3,1,200,61635,61433,170622.36,6280.9,97825,44798,0.15,17842.36,17093.99,27960,470.82,574.4,1141.75,1.0,1.0,1.0
closest_package_first,4,1,200,76744,76560,196094.31,6452.52,116355,50438,0.14,22176.19,22493.22,31080,426.42,918.0,1636.75,1.0,1.0,1.0
closest_package_first,5,1,200,55631,55438,172630.35,6314.12,98049,44282,0.15,16836.52,16557.84,27240,276.36,1683.5,2102.0,1.0,1.0,1.0
closest_package_first,6,1,200,59930,59737,174526.28,7806.99,99890,45174,0.15,17820.12,17669.87,27960,433.05,822.75,1680.0,1.0,1.0,1.0
closest_package_first,7,1,200,52963,52776,179422.64,5810.8,104110,46970,0.15,17502.0,18136.19,29280,458.0,670.25,1006.0,1.0,1.0,1.0
closest_package_first,8,1,200,62828,62629,178365.37,6031.22,103480,46170,0.15,18352.27,17778.77,28560,443.33,986.14,1367.0,1.0,1.0,1.0
closest_package_first,9,1,200,67028,66841,185223.38,6306.67,109394,47910,0.15,19109.11,18985.03,29640,483.95,876.88,1227.75,1.0,1.0,1.0
closest_package_first,0,1,500,113281,113073,293624.08,13954.83,202569,104296,0.17,42717.16,43411.79,75600,315.85,500.38,1004.73,1.0,1.0,1.0
closest_package_first,1,1,500,114509,114374,282527.17,14038.29,193774,100766,0.17,41388.05,40341.96,73080,327.5,634.0,754.67,1.0,1.0,1.0
closest_package_first,2,1,500,117497,117284,295711.13,15682.28,204084,104062,0.17,43131.26,42732.33,75120,319.37,581.53,1082.83,1.0,1.0,1.0
closest_package_first,3,1,500,95633,95506,275217.52,16075.43,187561,97122,0.17,38072.33,37513.19,70200,341.81,739.2,1018.33,1.0,1.0,1.0
closest_package_first,4,1,500,102093,101875,288154.92,14443.05,198661,103082,0.17,41312.4,41317.8,74880,337.33,618.61,1000.83,1.0,1.0,1.0
closest_package_first,5,1,500,102477,102341,280434.11,16431.82,191363,99086,0.17,40836.23,41136.85,71640,298.33,564.85,1064.62,1.0,1.0,1.0
closest_package_first,6,1,500,100494,100354,279465.86,16185.93,191601,101210,0.18,40422.37,40877.44,73920,265.47,553.19,701.22,1.0,1.0,1.0
closest_package_first,7,1,500,112144,111925,299165.06,14908.34,206271,104530,0.17,42847.94,42203.33,75240,328.22,646.73,1278.14,1.0,1.0,1.0
closest_package_first,8,1,500,107370,107233,296996.25,16151.91,203634,103852,0.17,43385.91,43789.33,74760,307.23,685.83,1039.77,1.0,1.0,1.0
closest_package_first,9,1,500,105651,105454,286284.17,15418.85,196142,101838,0.17,39876.6,39678.21,73800,279.14,668.73,784.86,1.0,1.0,1.0
closest_package_first,0,2,50,1959,1757,34304.61,2666.5,3246,9395,0.96,833.24,845.74,6000,0.0,-10,-10,0.5,-10,-10
closest_package_first,1,2,50,2349,2184,42783.19,2555.4,4078,11429,0.93,1033.64,1007.88,7200,124.1,291.0,-10,0.85,0.67,-10
closest_package_first,2,2,50,3505,3326,41261.05,2669.4,4887,10563,0.72,998.23,1007.2,6480,17.5,195.0,-10,0.62,1.0,-10
closest_package_first,3,2,50,2088,1927,37266.71,2277.62,3677,10050,0.91,921.44,926.98,6360,110.67,516.0,-10,0.83,0.67,-10
closest_package_first,4,2,50,2038,1877,32900.74,2663.82,3619,9250,0.85,832.92,842.1,6000,0.0,-10,-10,0.5,-10,-10
closest_package_first,5,2,50,6932,6764,40738.47,2640.25,7977,10629,0.44,1204.47,1207.46,6600,103.8,-10,267.0,0.8,-10,0.75
closest_package_first,6,2,50,2166,2001,45531.78,2172.82,3995,10993,0.92,969.69,962.66,6480,67.0,28.0,252.0,0.67,0.67,0.5
closest_package_first,7,2,50,2199,2006,42541.59,2737.84,3755,10811,0.96,950.31,960.32,6600,10.25,107.5,98.0,0.62,0.67,0.5
closest_package_first,8,2,50,2152,1953,38230.02,3099.96,3513,10144,0.96,936.88,980.3,6360,0.0,356.5,-10,0.5,0.83,-10
closest_package_first,9,2,50,2303,2123,39243.52,2959.0,3717,10362,0.93,947.63,957.32,6480,0.0,133.5,560.0,0.5,0.67,0.75
closest_package_first,0,2,100,26996,26796,92436.01,2646.48,38706,22361,0.19,4333.42,3961.09,13200,90.17,37.0,952.0,0.67,0.67,0.62
closest_package_first,1,2,100,22943,22761,97287.39,2508.64,42399,23179,0.18,4025.82,4059.66,13560,21.86,452.86,1034.67,0.57,0.71,0.58
closest_package_first,2,2,100,25257,25059,95137.66,2630.99,41753,22501,0.18,4141.33,3960.2,13080,236.5,120.5,5074.75,0.67,0.67,0.56
closest_package_first,3,2,100,18535,18354,86460.36,2031.3,35184,21638,0.2,3281.95,3258.39,13080,36.18,825.5,470.0,0.55,0.83,0.67
closest_package_first,4,2,100,22111,21935,91535.36,2404.78,37519,22021,0.2,3600.76,3794.3,12960,218.0,509.0,192.0,0.78,0.67,0.5
closest_package_first,5,2,100,24833,24615,95284.76,2856.36,41147,22153,0.18,3909.26,3807.12,12720,1239.62,1913.75,-10,0.62,0.67,-10
closest_package_first,6,2,100,27888,27705,103302.28,2495.48,46165,23439,0.17,4327.48,4775.53,13200,294.0,877.67,148.0,0.73,0.67,0.5
closest_package_first,7,2,100,27759,27594,97187.86,2271.2,41532,23185,0.19,4459.47,4644.22,13560,996.38,1177.0,207.0,0.88,0.67,0.75
closest_package_first,8,2,100,25681,25472,94895.37,2586.48,39320,22118,0.19,4051.24,3975.41,12720,261.12,89.0,1328.0,0.69,0.67,0.5
closest_package_first,9,2,100,27240,27033,102741.18,2681.72,44439,23138,0.17,4550.67,4480.26,12960,5.23,2588.25,1820.5,0.54,0.67,0.62
closest_package_first,0,2,200,38234,38032,131609.4,6432.7,71480,39481,0.18,10454.95,10149.67,26520,58.56,434.36,263.0,0.64,0.67,0.56
closest_package_first,1,2,200,41000,40821,135249.31,6335.12,74526,39982,0.18,10592.0,10369.67,26640,250.52,607.25,418.0,0.63,0.69,0.5
closest_package_first,2,2,200,39972,39781,129876.51,8136.58,69795,38599,0.18,10024.18,10034.55,25800,154.28,865.29,218.5,0.64,0.67,0.62
closest_package_first,3,2,200,41807,41605,124728.78,6280.9,66135,37492,0.19,9632.57,9224.06,25200,32.0,323.0,395.75,0.55,0.67,0.5
closest_package_first,4,2,200,52976,52792,143040.44,6452.52,79568,40871,0.17,12284.45,12702.66,26760,342.21,1092.12,449.62,0.61,0.71,0.56
closest_package_first,5,2,200,38554,38361,130214.18,6314.12,70005,38041,0.18,9573.72,9455.24,25200,105.36,288.0,870.33,0.64,0.67,0.58
closest_package_first,6,2,200,40901,40708,130445.59,7806.99,70337,37938,0.18,10158.03,10088.58,25080,26.16,202.0,249.5,0.58,0.67,0.5
closest_package_first,7,2,200,38578,38391,135825.62,5810.8,74411,39783,0.18,9779.46,10269.43,26400,142.75,447.88,418.5,0.66,0.71,0.62
closest_package_first,8,2,200,44502,44303,131772.13,6031.22,72016,39394,0.18,11071.7,10561.31,26400,202.72,487.57,475.0,0.78,0.67,0.62
closest_package_first,9,2,200,46988,46801,132715.6,6306.67,72716,39234,0.18,10461.51,10407.02,26160,70.74,425.62,543.0,0.61,0.67,0.62
closest_package_first,0,2,500,87399,87191,227972.55,13954.83,156400,87551,0.19,30274.51,30801.06,65280,20.2,332.57,271.18,0.59,0.68,0.52
closest_package_first,1,2,500,88856,88721,220731.4,14038.29,151179,85577,0.19,29754.9,28955.31,63960,55.18,406.27,216.22,0.58,0.7,0.56
closest_package_first,2,2,500,90034,89821,228920.66,15682.28,156512,87191,0.19,30424.0,30185.11,64800,122.48,244.74,409.58,0.58,0.67,0.52
closest_package_first,3,2,500,76029,75859,220200.92,16075.43,150011,84768,0.19,28281.33,27860.6,63240,280.62,384.0,320.5,0.58,0.67,0.5
closest_package_first,4,2,500,77604,77386,222701.66,14443.05,152489,86703,0.19,29477.95,29472.02,64920,47.76,361.78,329.42,0.55,0.67,0.54
closest_package_first,5,2,500,81272,81136,224776.05,16431.82,153125,86664,0.19,29361.52,29611.31,64680,48.27,254.7,274.12,0.59,0.68,0.62
closest_package_first,6,2,500,79460,79320,222716.24,16185.93,151617,86543,0.19,29456.78,29799.36,64800,89.15,346.52,544.33,0.59,0.67,0.56
closest_package_first,7,2,500,87097,86878,232168.24,14908.34,159369,87991,0.18,30900.69,30417.8,65280,33.63,287.3,487.14,0.55,0.68,0.54
closest_package_first,8,2,500,83536,83399,230574.96,16151.91,156360,87127,0.19,30694.25,31036.69,64560,89.6,273.67,231.54,0.57,0.67,0.5
closest_package_first,9,2,500,83069,82872,223964.15,15418.85,152576,86600,0.19,28404.28,28204.78,64680,30.38,356.27,265.71,0.55,0.68,0.54
closest_package_first,0,3,50,1816,1635,28400.82,2666.5,3217,8806,0.91,802.22,814.1,6000,0.0,-10,-10,0.5,-10,-10
closest_package_first,1,3,50,1947,1805,33569.89,2555.4,3410,9676,0.95,888.7,865.78,6360,15.9,253.0,-10,0.55,0.56,-10
closest_package_first,2,3,50,2123,1958,33001.7,2669.4,3408,9503,0.93,898.9,905.6,6240,63.75,10.0,-10,0.56,0.67,-10
closest_package_first,3,3,50,2097,1933,30759.11,2277.62,3484,9282,0.89,850.96,867.42,6240,141.33,366.0,-10,0.67,0.67,-10
closest_package_first,4,3,50,1941,1720,27792.24,2663.82,3328,8744,0.88,804.33,809.56,6000,0.0,-10,-10,0.5,-10,-10
closest_package_first,5,3,50,2435,2270,29858.16,2640.25,3438,9309,0.9,971.43,949.46,6360,128.0,-10,267.0,0.6,-10,0.75
closest_package_first,6,3,50,2027,1850,35329.36,2172.82,3688,10097,0.91,911.54,906.18,6600,194.33,657.0,157.5,0.67,0.67,0.62
closest_package_first,7,3,50,2023,1830,31252.64,2737.84,3379,9445,0.93,869.0,877.96,6360,0.0,92.5,41.5,0.5,0.5,0.5
closest_package_first,8,3,50,2076,1874,28224.77,3099.96,3383,9031,0.89,866.68,911.44,6240,0.0,334.5,-10,0.5,0.67,-10
closest_package_first,9,3,50,2221,2041,31054.22,2959.0,3805,9549,0.84,895.77,907.16,6480,76.33,192.0,555.0,0.67,0.67,0.5
closest_package_first,0,3,100,19897,19697,74789.43,2646.48,27444,20242,0.25,2671.9,2533.08,12840,453.28,276.0,716.5,0.61,0.67,0.5
closest_package_first,1,3,100,14179,13997,73115.96,2508.64,27334,20420,0.25,2435.01,2418.51,13200,259.29,207.86,258.67,0.71,0.48,0.58
closest_package_first,2,3,100,17292,17094,76025.54,2630.99,28220,20359,0.24,2592.01,2586.7,12840,44.67,38.5,2861.0,0.67,0.5,0.5
closest_package_first,3,3,100,12936,12755,68937.42,2031.3,22924,19895,0.29,2160.42,2168.64,13080,360.18,409.0,536.0,0.68,0.67,0.5
closest_package_first,4,3,100,13509,13333,63488.81,2404.78,19398,18868,0.32,1935.97,2012.3,12600,145.33,476.0,673.0,0.61,0.67,0.5
closest_package_first,5,3,100,15831,15613,70864.4,2856.36,23960,19367,0.27,2369.31,2248.34,12360,20.62,284.5,-10,0.56,0.5,-10
closest_package_first,6,3,100,20241,20058,75962.72,2495.48,27745,20482,0.25,2610.49,2852.83,12960,124.0,76.33,359.0,0.68,0.44,0.62
closest_package_first,7,3,100,18539,18374,69667.16,2271.2,22029,19605,0.3,2433.56,2586.05,12720,121.62,198.4,42.0,0.69,0.47,0.5
closest_package_first,8,3,100,18015,17806,75370.0,2586.48,26559,20178,0.25,2534.14,2500.21,12720,171.88,122.0,1296.0,0.62,0.67,0.75
closest_package_first,9,3,100,16243,16036,77757.22,2681.72,28213,20654,0.24,2692.21,2635.9,12960,47.0,166.0,298.5,0.65,0.42,0.62
closest_package_first,0,3,200,29241,29039,108115.55,6432.7,56076,36318,0.22,7138.87,6872.59,25680,177.22,16.36,424.25,0.67,0.42,0.56
closest_package_first,1,3,200,30854,30675,112592.97,6335.12,59970,37014,0.21,7648.62,7432.4,25920,163.3,232.17,215.33,0.61,0.56,0.5
closest_package_first,2,3,200,34005,33814,111599.65,8136.58,57823,36184,0.21,7240.43,7334.26,25200,91.0,182.43,307.5,0.64,0.43,0.62
closest_package_first,3,3,200,34813,34611,104188.29,6280.9,53173,35219,0.22,6873.6,6607.54,24960,149.0,33.4,428.0,0.64,0.4,0.5
closest_package_first,4,3,200,44234,44050,120753.26,6452.52,65197,37823,0.19,8804.26,9250.97,25920,465.89,262.0,488.62,0.55,0.5,0.56
closest_package_first,5,3,200,32345,32152,109780.08,6314.12,57457,35658,0.21,6870.39,6715.03,24840,308.79,626.0,416.33,0.61,0.5,0.5
closest_package_first,6,3,200,34561,34368,110705.62,7806.99,57537,35856,0.21,7220.97,7213.41,24960,247.37,394.75,425.5,0.58,0.58,0.5
closest_package_first,7,3,200,31960,31773,111714.91,5810.8,59205,36324,0.2,6779.94,7091.9,25320,55.12,229.88,304.5,0.62,0.46,0.5
closest_package_first,8,3,200,35018,34819,106561.66,6031.22,54950,35580,0.22,7071.5,6639.57,25080,48.0,77.71,472.5,0.61,0.48,0.5
closest_package_first,9,3,200,40877,40690,113509.86,6306.67,59989,36373,0.2,7695.45,7704.81,25200,140.0,2.88,213.5,0.63,0.38,0.5
closest_package_first,0,3,500,78975,78767,203706.13,13954.83,140047,82779,0.2,25413.03,25861.81,62880,112.2,152.0,235.73,0.55,0.44,0.5
closest_package_first,1,3,500,80038,79903,197318.74,14038.29,135515,81588,0.2,24832.87,24151.19,62280,123.12,25.73,314.11,0.57,0.39,0.5
closest_package_first,2,3,500,81207,80994,203728.96,15682.28,139940,82796,0.2,25529.88,25329.16,62880,21.75,79.68,415.67,0.56,0.44,0.5
closest_package_first,3,3,500,68218,68007,194752.05,16075.43,132596,80467,0.2,23361.13,23014.85,61440,56.59,309.8,228.67,0.53,0.42,0.5
closest_package_first,4,3,500,69859,69641,198524.14,14443.05,136037,82292,0.2,24867.08,24845.27,62880,92.24,69.74,829.92,0.56,0.43,0.5
closest_package_first,5,3,500,72859,72723,203269.41,16431.82,138561,82279,0.2,25451.74,25672.26,62400,107.42,122.05,294.0,0.56,0.45,0.53
closest_package_first,6,3,500,71718,71578,197930.22,16185.93,135316,81707,0.2,24698.01,24982.77,62400,76.6,267.0,173.78,0.55,0.43,0.5
closest_package_first,7,3,500,78028,77809,204619.56,14908.34,141261,83005,0.2,25937.98,25558.99,63000,282.41,293.7,263.43,0.6,0.43,0.5
closest_package_first,8,3,500,77578,77441,207258.51,16151.91,142195,83400,0.2,26316.46,26709.76,63120,58.19,90.83,389.69,0.58,0.43,0.5
closest_package_first,9,3,500,74663,74466,198544.47,15418.85,135904,81821,0.2,24018.05,23835.49,62400,133.31,134.85,254.0,0.57,0.42,0.5
closest_package_first,0,4,50,2206,2004,25256.16,2666.5,3466,8495,0.82,781.78,793.26,6000,0.0,-10,-10,0.5,-10,-10
closest_package_first,1,4,50,1867,1705,27248.06,2555.4,3262,9284,0.95,881.73,854.8,6600,115.6,83.67,-10,0.7,0.44,-10
closest_package_first,2,4,50,2020,1874,27916.04,2669.4,3209,8756,0.91,825.87,832.52,6000,0.0,0.0,-10,0.5,0.33,-10
closest_package_first,3,4,50,1888,1724,25688.08,2277.62,3311,8775,0.88,794.13,803.92,6240,170.0,0.0,-10,0.83,0.33,-10
closest_package_first,4,4,50,1906,1761,22582.11,2663.82,3205,8344,0.87,788.69,795.14,6120,118.5,-10,-10,0.75,-10,-10
closest_package_first,5,4,50,2445,2281,25956.82,2640.25,3418,8678,0.85,939.88,914.04,6120,37.8,-10,0.0,0.6,-10,0.25
closest_package_first,6,4,50,1954,1777,31090.2,2172.82,3460,9315,0.9,841.33,840.14,6240,0.0,360.0,29.5,0.5,0.67,0.38
closest_package_first,7,4,50,2089,1896,30684.15,2737.84,3441,9395,0.91,836.34,836.88,6360,51.25,20.0,148.5,0.62,0.5,0.38
closest_package_first,8,4,50,2052,1866,27840.03,3099.96,3331,8750,0.88,812.84,845.4,6000,0.0,0.0,-10,0.5,0.33,-10
closest_package_first,9,4,50,2019,1881,26871.94,2959.0,3271,8891,0.91,825.2,851.52,6240,0.0,209.0,336.0,0.5,0.5,0.5
closest_package_first,0,4,100,14916,14716,60226.86,2646.48,17373,18677,0.36,2041.68,1984.06,12720,113.89,187.0,98.5,0.61,0.67,0.38
closest_package_first,1,4,100,9084,8884,60085.71,2508.64,17327,19007,0.37,1764.44,1814.12,13080,786.14,801.0,297.0,0.71,0.52,0.42
closest_package_first,2,4,100,8369,8171,51899.42,2630.99,11171,17602,0.53,1618.16,1628.04,12480,21.33,0.0,282.25,0.58,0.33,0.44
closest_package_first,3,4,100,4779,4616,47067.61,2031.3,7687,17478,0.76,1500.56,1491.76,12840,116.36,174.5,503.0,0.64,0.5,0.5
closest_package_first,4,4,100,9025,8849,52014.1,2404.78,11473,17489,0.51,1623.15,1644.96,12360,116.33,138.5,0.0,0.61,0.5,0.25
closest_package_first,5,4,100,11021,10803,56368.2,2856.36,14563,18044,0.41,1748.37,1699.9,12480,5.38,1746.25,-10,0.56,0.58,-10
closest_package_first,6,4,100,11658,11478,57459.72,2495.48,14307,18398,0.43,1715.07,1854.9,12720,69.27,11.33,428.5,0.64,0.44,0.5
closest_package_first,7,4,100,15158,14993,59283.78,2271.2,17658,18574,0.35,1901.12,1967.33,12720,4.5,223.4,106.0,0.62,0.53,0.5
closest_package_first,8,4,100,12330,12123,58738.23,2586.48,16941,18285,0.36,1712.7,1762.16,12480,1430.38,0.0,262.0,0.69,0.33,0.5
closest_package_first,9,4,100,7705,7498,53844.62,2681.72,12230,17912,0.49,1715.64,1656.53,12600,184.62,135.75,173.0,0.62,0.42,0.38
closest_package_first,0,4,200,23697,23495,91142.49,6432.7,45470,33796,0.25,5508.15,5254.74,24840,133.78,16.45,334.75,0.58,0.36,0.44
closest_package_first,1,4,200,25738,25559,95711.99,6335.12,48824,34382,0.23,5554.92,5395.0,24960,78.87,1358.08,0.0,0.57,0.47,0.25
closest_package_first,2,4,200,27076,26885,93509.93,8136.58,46921,33915,0.24,5291.31,5385.8,24720,78.61,127.86,267.5,0.61,0.38,0.38
closest_package_first,3,4,200,30374,30172,88437.18,6280.9,43079,33058,0.26,5441.14,5205.89,24360,0.0,695.8,41.25,0.5,0.47,0.31
closest_package_first,4,4,200,38475,38291,105336.03,6452.52,54294,35575,0.22,6622.19,7043.21,25200,354.11,0.0,403.0,0.61,0.33,0.44
closest_package_first,5,4,200,27605,27412,91179.96,6314.12,45028,33576,0.25,5347.39,5135.86,24600,168.43,83.0,65.33,0.57,0.5,0.42
closest_package_first,6,4,200,29142,28949,91960.6,7806.99,45646,33640,0.25,5482.7,5400.07,24600,1.84,244.25,0.0,0.53,0.67,0.25
closest_package_first,7,4,200,27421,27234,99439.52,5810.8,50261,34508,0.23,5447.54,5671.72,24720,78.12,101.88,289.5,0.56,0.38,0.44
closest_package_first,8,4,200,31680,31481,95392.19,6031.22,48757,34589,0.24,6086.03,5668.24,25200,66.17,325.86,416.0,0.58,0.57,0.5
closest_package_first,9,4,200,35390,35203,98269.71,6306.67,50290,34512,0.23,6152.26,6131.81,24840,44.21,145.38,130.0,0.58,0.42,0.38
closest_package_first,0,4,500,72375,72167,186130.56,13954.83,128114,79731,0.21,21989.19,22395.53,61560,80.07,261.81,19.0,0.55,0.43,0.27
closest_package_first,1,4,500,75423,75288,183333.17,14038.29,126732,79367,0.21,22404.84,21780.68,61440,96.78,38.18,28.44,0.57,0.39,0.31
closest_package_first,2,4,500,74980,74767,189248.95,15682.28,130037,80287,0.21,22851.46,22687.8,61800,99.1,102.26,122.5,0.58,0.4,0.31
closest_package_first,3,4,500,63421,63294,181680.47,16075.43,124783,78571,0.21,21188.05,20877.78,60840,60.86,176.4,0.0,0.54,0.42,0.25
closest_package_first,4,4,500,62987,62770,179129.45,14443.05,123431,78699,0.21,21468.06,21430.53,61200,42.5,24.78,259.33,0.52,0.36,0.38
closest_package_first,5,4,500,66138,66002,185758.28,16431.82,127434,79231,0.21,22008.3,22199.72,61080,79.55,33.2,155.25,0.53,0.38,0.38
closest_package_first,6,4,500,66090,65950,181820.08,16185.93,124884,78683,0.21,21645.08,21919.88,60960,37.34,124.76,18.33,0.53,0.4,0.28
closest_package_first,7,4,500,70494,70275,189026.91,14908.34,129760,79426,0.2,22705.13,22381.8,60960,36.41,88.8,285.14,0.53,0.36,0.36
closest_package_first,8,4,500,70279,70142,188625.42,16151.91,129197,79877,0.21,22808.52,23191.85,61440,61.21,320.94,418.08,0.54,0.44,0.29
closest_package_first,9,4,500,68614,68417,182800.8,15418.85,125333,79553,0.21,20929.94,20751.12,61680,202.31,172.42,24.14,0.58,0.41,0.29
most_packages_first,0,1,50,7961,7759,51737.79,2666.5,9590,11248,0.39,1247.14,1267.92,6120,606.0,-10,-10,1.0,-10,-10
most_packages_first,1,1,50,12115,11950,72293.4,2555.4,19834,15080,0.25,2306.52,2889.94,7920,1798.7,1185.0,-10,1.0,1.0,-10
most_packages_first,2,1,50,15180,15001,68714.35,2669.4,16972,14012,0.28,2506.63,2938.12,7200,1313.38,834.0,-10,1.0,1.0,-10
most_packages_first,3,1,50,8954,8790,62617.33,2277.62,11610,12812,0.37,1632.15,1766.14,6600,1281.67,1464.0,-10,1.0,1.0,-10
most_packages_first,4,1,50,5964,5819,51410.8,2663.82,7655,11324,0.49,1220.46,1260.46,6240,718.0,-10,-10,1.0,-10,-10
most_packages_first,5,1,50,17227,17045,61939.03,2640.25,18476,13090,0.24,2971.81,3391.58,6960,1534.0,-10,791.0,1.0,-10,1.0
most_packages_first,6,1,50,10649,10472,72981.18,2172.82,20505,14564,0.24,2250.92,2657.94,7320,2056.67,1032.0,5177.0,1.0,1.0,1.0
most_packages_first,7,1,50,12218,12071,70297.26,2737.84,18218,14646,0.27,2499.81,3081.22,7680,3292.5,2212.0,1046.0,1.0,1.0,1.0
most_packages_first,8,1,50,9931,9729,61323.96,3099.96,11538,12798,0.37,1721.98,1893.84,6720,680.0,976.0,-10,1.0,1.0,-10
most_packages_first,9,1,50,9289,9109,62338.44,2959.0,13341,13372,0.33,1642.77,1901.66,7200,849.33,601.5,737.0,1.0,1.0,1.0
most_packages_first,0,1,100,45773,45601,141024.71,2646.48,72791,29108,0.13,13704.44,17062.64,15120,15871.28,26498.0,20297.5,1.0,1.0,1.0
most_packages_first,1,1,100,37569,37413,140789.43,2508.64,72825,29532,0.14,12963.99,16637.81,15600,19244.57,20520.71,14189.33,1.0,1.0,1.0
most_packages_first,2,1,100,43624,43485,143914.16,2630.99,72112,28908,0.13,12926.65,15587.28,14640,13418.67,25637.0,23279.0,1.0,1.0,1.0
most_packages_first,3,1,100,32871,32730,132200.46,2031.3,64433,27978,0.14,11707.57,14373.5,14880,17384.27,16044.5,9893.33,1.0,1.0,1.0
most_packages_first,4,1,100,37917,37747,129481.84,2404.78,64633,26740,0.14,10428.82,12026.98,13920,8813.44,21909.0,18347.0,1.0,1.0,1.0
most_packages_first,5,1,100,39480,39319,135090.67,2856.36,67695,27302,0.13,11679.33,13467.11,13920,13839.62,19341.25,-10,1.0,1.0,-10
most_packages_first,6,1,100,41549,41369,141264.61,2495.48,73018,28762,0.13,11980.85,14605.93,14760,11795.91,9551.67,8766.0,1.0,1.0,1.0
most_packages_first,7,1,100,42504,42352,138580.06,2271.2,69386,28256,0.14,12782.53,15348.63,14520,13291.0,10926.8,1507.0,1.0,1.0,1.0
most_packages_first,8,1,100,39872,39663,138119.64,2586.48,68758,27492,0.13,10712.63,12252.63,13800,16909.62,17779.5,797.0,1.0,1.0,1.0
most_packages_first,9,1,100,48557,48378,153502.18,2681.72,80968,30456,0.13,14812.38,18581.99,15240,21074.15,18120.25,22856.0,1.0,1.0,1.0
most_packages_first,0,1,200,56741,56543,182586.91,6432.7,108317,48244,0.15,21830.79,24315.6,30240,12135.33,12323.09,14406.25,1.0,1.0,1.0
most_packages_first,1,1,200,58027,57863,190347.13,6335.12,112746,49516,0.15,21874.41,24479.43,30720,16074.0,15159.08,16447.67,1.0,1.0,1.0
most_packages_first,2,1,200,59015,58833,178594.68,8136.58,103845,46184,0.15,20436.44,22216.5,28560,14453.39,11111.57,14266.5,1.0,1.0,1.0
most_packages_first,3,1,200,63067,62865,170622.36,6280.9,99682,44798,0.15,19864.63,20579.87,27960,11612.55,10476.2,22903.75,1.0,1.0,1.0
most_packages_first,4,1,200,78407,78229,196094.31,6452.52,119437,50438,0.14,24778.2,28154.51,31080,12348.32,20184.5,20547.25,1.0,1.0,1.0
most_packages_first,5,1,200,56448,56265,172630.35,6314.12,100230,44282,0.15,19072.56,20344.03,27240,9416.29,9120.5,12827.0,1.0,1.0,1.0
most_packages_first,6,1,200,61260,61074,174526.28,7806.99,102296,45174,0.15,20158.92,21549.89,27960,11836.32,9342.25,19129.0,1.0,1.0,1.0
most_packages_first,7,1,200,53709,53538,179422.64,5810.8,105580,46970,0.15,19858.75,22139.44,29280,10410.69,16860.25,14952.5,1.0,1.0,1.0
most_packages_first,8,1,200,63482,63289,178365.37,6031.22,104084,46170,0.15,20820.16,22409.33,28560,10660.39,8330.86,14375.0,1.0,1.0,1.0
most_packages_first,9,1,200,68278,68091,185223.38,6306.67,110665,47910,0.14,21256.54,23519.54,29640,11678.79,11369.0,15891.75,1.0,1.0,1.0
most_packages_first,0,1,500,116216,116030,293624.08,13954.83,207706,104296,0.17,45634.78,48455.47,75600,11035.11,11327.1,12104.0,1.0,1.0,1.0
most_packages_first,1,1,500,117075,116943,282527.17,14038.29,198174,100766,0.17,44107.89,44544.82,73080,11217.2,7985.55,13455.89,1.0,1.0,1.0
most_packages_first,2,1,500,119359,119154,295711.13,15682.28,208378,104062,0.17,45846.23,47513.31,75120,10502.38,10309.95,16302.5,1.0,1.0,1.0
most_packages_first,3,1,500,97679,97565,275217.52,16075.43,192909,97122,0.17,40985.6,42029.77,70200,7909.76,12944.67,16702.83,1.0,1.0,1.0
most_packages_first,4,1,500,104833,104615,288154.92,14443.05,203710,103082,0.17,44214.47,46473.9,74880,10000.21,9560.3,12940.92,1.0,1.0,1.0
most_packages_first,5,1,500,104664,104529,280434.11,16431.82,195504,99086,0.17,43306.87,45187.82,71640,9713.64,9296.65,8614.38,1.0,1.0,1.0
most_packages_first,6,1,500,103268,103131,279465.86,16185.93,197830,101210,0.17,43457.74,45509.61,73920,8107.55,10903.29,9376.0,1.0,1.0,1.0
most_packages_first,7,1,500,114976,114760,299165.06,14908.34,212227,104530,0.16,46479.34,48256.77,75240,9732.43,14240.47,17239.14,1.0,1.0,1.0
most_packages_first,8,1,500,108968,108831,296996.25,16151.91,208285,103852,0.17,46361.59,48900.93,74760,11008.75,12703.17,11589.46,1.0,1.0,1.0
most_packages_first,9,1,500,109283,109093,286284.17,15418.85,201760,101838,0.17,42584.2,44343.93,73800,11394.48,10336.0,10786.0,1.0,1.0,1.0
most_packages_first,0,2,50,1956,1876,33082.79,2666.5,3297,9276,0.94,901.61,915.48,6000,0.0,-10,-10,0.5,-10,-10
most_packages_first,1,2,50,2089,1971,42346.13,2555.4,3627,10548,0.97,939.32,1114.6,6360,0.0,654.0,-10,0.5,0.67,-10
