strategy,scenario_id,drone_capacity,no_customers,total_time,package_delivery_time,drone_travel_distance,truck_travel_distance,total_cluster_time,total_active_time,utilization,avg_package_wait_time,avg_customer_wait_time,total_delay_time,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4,no_preventions
closest_package_first,7,1,50,4163,3969,70297.26,2737.84,7129,14646,0.68,1524.97,1545.74,7680,96.5,144.5,339.5,1.0,1.0,1.0,42
closest_package_first,8,1,50,3905,3703,61323.96,3099.96,6286,12798,0.68,1415.62,1491.96,6720,96.5,90.0,-10,1.0,1.0,-10,37
closest_package_first,9,1,50,3668,3488,62338.44,2959.0,6332,13372,0.7,1442.35,1477.54,7200,21.67,255.5,303.0,1.0,1.0,1.0,39
closest_package_first,0,1,100,8738,8538,141024.71,2646.48,14405,29108,0.67,3050.05,3000.05,15120,107.83,240.0,337.5,1.0,1.0,1.0,96
closest_package_first,1,1,100,7559,7377,140789.43,2508.64,14550,29532,0.68,3053.15,3053.14,15600,89.57,217.43,368.0,1.0,1.0,1.0,104
closest_package_first,2,1,100,8316,8118,143914.16,2630.99,14471,28908,0.67,3097.9,3013.1,14640,100.67,228.0,402.5,1.0,1.0,1.0,97
closest_package_first,3,1,100,7005,6824,132200.46,2031.3,13708,27978,0.68,2846.35,2786.33,14880,156.27,183.0,312.0,1.0,1.0,1.0,97
closest_package_first,4,1,100,7305,7129,129481.84,2404.78,13109,26740,0.68,2784.31,2813.44,13920,96.33,290.0,335.0,1.0,1.0,1.0,88
closest_package_first,5,1,100,6938,6713,134214.98,2728.7,13487,27216,0.67,2870.75,2842.33,13920,151.75,186.5,-10,1.0,1.0,-10,90
closest_package_first,6,1,100,7893,7710,141264.61,2495.48,14199,28762,0.68,2989.33,3195.24,14760,98.73,245.33,229.5,1.0,1.0,1.0,97
closest_package_first,7,1,100,8186,8021,138580.06,2271.2,14026,28256,0.67,3046.85,3014.2,14520,111.25,290.2,295.0,1.0,1.0,1.0,96
closest_package_first,8,1,100,7659,7450,138119.64,2586.48,13768,27492,0.67,2887.65,2893.49,13800,105.88,68.0,498.0,1.0,1.0,1.0,92
closest_package_first,9,1,100,8690,8483,153502.18,2681.72,15202,30456,0.67,3305.98,3260.47,15240,121.46,281.75,350.5,1.0,1.0,1.0,105
closest_package_first,0,1,200,11902,11702,182682.07,6429.7,22341,48248,0.72,5408.66,5379.17,30240,104.39,174.27,278.5,1.0,1.0,1.0,208
closest_package_first,1,1,200,13637,13437,190347.13,6088.1,23018,49516,0.72,5739.45,5654.15,30720,83.43,191.75,245.33,1.0,1.0,1.0,219
closest_package_first,2,1,200,11364,11167,178594.68,6165.35,21518,46184,0.72,5177.99,5280.98,28560,100.06,176.71,251.5,1.0,1.0,1.0,196
closest_package_first,3,1,200,11751,11549,170483.09,8224.83,20751,44792,0.72,5106.47,5035.52,27960,122.73,158.8,224.75,1.0,1.0,1.0,191
closest_package_first,4,1,200,12970,12786,196094.31,8180.84,23480,50438,0.72,5668.64,5576.92,31080,82.37,187.0,277.62,1.0,1.0,1.0,219
closest_package_first,5,1,200,11463,11263,172630.35,6227.86,20609,44282,0.72,4976.13,4937.54,27240,72.14,287.0,296.67,1.0,1.0,1.0,185
closest_package_first,6,1,200,11868,11682,174526.28,6283.41,21000,45174,0.72,5029.63,5171.36,27960,83.84,168.75,245.5,1.0,1.0,1.0,191
closest_package_first,7,1,200,11740,11544,177938.81,7091.98,21745,46828,0.72,5265.32,5343.47,29280,45.12,158.88,221.25,1.0,1.0,1.0,202
closest_package_first,8,1,200,12366,12197,178365.37,6359.47,21418,46170,0.72,5300.78,5138.62,28560,101.67,163.29,318.0,1.0,1.0,1.0,196
closest_package_first,9,1,200,12506,12313,185223.38,8120.02,22374,47910,0.71,5354.64,5426.1,29640,87.95,163.62,238.5,1.0,1.0,1.0,204
closest_package_first,0,1,500,24837,24701,294655.03,13469.04,45169,104440,0.77,11391.8,11378.25,75600,80.85,128.71,220.82,1.0,1.0,1.0,544
closest_package_first,1,1,500,24133,24021,287188.76,13444.86,43925,101186,0.77,11191.34,11480.18,73080,54.35,160.55,199.89,1.0,1.0,1.0,516
closest_package_first,2,1,500,26026,25883,294759.43,17049.17,44926,103932,0.77,11642.21,11448.56,75120,66.5,126.26,217.58,1.0,1.0,1.0,532
closest_package_first,3,1,500,22068,21935,275550.62,14070.88,42146,97188,0.77,10731.45,10977.02,70200,73.81,149.0,203.83,1.0,1.0,1.0,494
closest_package_first,4,1,500,23411,23274,288658.1,12336.88,44702,103152,0.77,11260.71,11255.2,74880,68.76,149.17,218.17,1.0,1.0,1.0,531
closest_package_first,5,1,500,22640,22499,280434.11,14456.95,42954,99086,0.77,10873.17,11038.45,71640,66.58,125.9,219.75,1.0,1.0,1.0,498
closest_package_first,6,1,500,23497,23434,279364.82,14499.79,43603,101224,0.77,11185.33,11181.33,73920,76.98,113.95,184.22,1.0,1.0,1.0,520
closest_package_first,7,1,500,23963,23878,296418.58,16267.51,45261,104228,0.77,11592.11,11523.72,75240,74.67,152.3,221.29,1.0,1.0,1.0,533
closest_package_first,8,1,500,23559,23494,295689.37,14007.03,45095,103688,0.77,11402.94,11395.01,74760,68.1,140.56,216.08,1.0,1.0,1.0,530
closest_package_first,9,1,500,25187,24980,286911.48,14348.73,44305,101852,0.77,11292.43,11139.55,73800,81.14,142.62,207.43,1.0,1.0,1.0,533
closest_package_first,0,2,50,3066,2864,41000.94,2661.76,4666,10056,0.72,954.14,969.2,6000,0.0,-10,-10,0.5,-10,-10,18
closest_package_first,1,2,50,3274,3109,51672.61,2555.4,5539,12075,0.73,1210.24,1183.22,6960,113.6,446.33,-10,0.75,0.67,-10,24
closest_package_first,2,2,50,3469,3290,50612.09,2669.4,5347,11375,0.71,1187.57,1194.0,6360,16.88,195.0,-10,0.56,1.0,-10,24
closest_package_first,3,2,50,3159,2995,48088.59,2277.62,5026,11008,0.73,1103.36,1111.0,6240,73.0,516.0,-10,0.67,0.67,-10,21
closest_package_first,4,2,50,2709,2546,42773.42,2663.82,4693,10351,0.74,952.88,964.3,6120,80.5,-10,-10,0.75,-10,-10,19
closest_package_first,5,2,50,3952,3770,49325.64,2640.25,5438,11243,0.69,1273.74,1254.32,6360,66.6,-10,156.0,0.7,-10,0.5,26
closest_package_first,6,2,50,3505,3340,55548.88,2200.69,5857,11982,0.68,1270.08,1207.74,6480,69.67,9.0,113.5,0.67,0.67,0.5,30
closest_package_first,7,2,50,3186,2992,53589.68,2737.84,5559,11909,0.71,1175.23,1168.44,6600,10.25,193.0,99.5,0.62,0.67,0.5,27
closest_package_first,8,2,50,3425,3223,50803.06,3099.96,5371,11398,0.71,1146.84,1215.26,6360,0.0,356.5,-10,0.5,0.83,-10,26
closest_package_first,9,2,50,3129,2949,48816.03,2959.0,5228,11315,0.72,1129.38,1146.06,6480,0.0,66.0,652.0,0.5,0.67,0.75,26
closest_package_first,0,2,100,6927,6727,108816.93,2646.48,11468,23632,0.69,2432.26,2385.04,12840,51.33,104.0,200.0,0.58,0.67,0.62,68
closest_package_first,1,2,100,6346,6164,111688.1,2508.64,11817,24253,0.68,2393.46,2382.08,13200,0.0,112.71,169.0,0.5,0.67,0.5,75
closest_package_first,2,2,100,6542,6344,118429.88,2630.99,12143,24700,0.68,2548.66,2502.12,12960,377.67,88.5,134.0,0.67,0.67,0.5,75
closest_package_first,3,2,100,5920,5739,103535.36,2031.3,11150,22979,0.69,2282.9,2231.34,12720,0.0,105.0,360.67,0.5,0.67,0.58,70
closest_package_first,4,2,100,6392,6216,108871.92,2404.78,11300,23384,0.69,2291.79,2336.17,12600,151.67,533.5,140.0,0.61,0.67,0.5,68
closest_package_first,5,2,100,5981,5784,110972.88,2728.7,11432,23474,0.68,2336.22,2313.57,12480,0.0,112.25,-10,0.5,0.67,-10,68
closest_package_first,6,2,100,6624,6441,118570.76,2495.48,12085,24476,0.68,2328.23,2482.87,12720,9.91,142.67,90.5,0.55,0.67,0.5,75
closest_package_first,7,2,100,6999,6834,113397.36,2271.2,11666,24319,0.69,2512.28,2484.11,13080,29.12,103.6,60.0,0.69,0.67,0.5,72
closest_package_first,8,2,100,6844,6635,116001.45,2586.48,11780,23980,0.68,2439.55,2443.99,12480,15.0,151.0,79.0,0.56,0.67,0.5,72
closest_package_first,9,2,100,6738,6531,120398.73,2681.72,12253,24774,0.67,2522.23,2492.61,12840,5.23,121.5,95.5,0.54,0.67,0.5,76
closest_package_first,0,2,200,9820,9620,146977.34,6429.7,18402,40527,0.73,4449.73,4413.15,26040,7.72,85.55,126.5,0.53,0.67,0.56,156
closest_package_first,1,2,200,11017,10817,151145.38,6088.1,18742,40960,0.73,4631.51,4555.7,26040,6.65,140.75,91.0,0.54,0.67,0.5,163
closest_package_first,2,2,200,9880,9683,150469.01,6165.35,18464,40287,0.73,4410.08,4494.91,25440,80.56,113.43,36.5,0.58,0.67,0.5,156
closest_package_first,3,2,200,10073,9871,146245.03,8224.83,18102,39516,0.73,4430.2,4362.34,25080,0.0,149.6,96.0,0.5,0.67,0.5,152
closest_package_first,4,2,200,10933,10749,155696.21,8180.84,19056,41769,0.73,4678.15,4604.49,26400,49.32,191.12,140.38,0.55,0.71,0.53,160
closest_package_first,5,2,200,10074,9874,146378.36,6227.86,18033,39293,0.73,4333.67,4287.33,24840,33.5,55.5,103.0,0.57,0.67,0.5,150
closest_package_first,6,2,200,10480,10294,146472.83,6283.41,18032,39533,0.73,4219.37,4338.62,25080,17.58,121.75,132.5,0.55,0.67,0.62,151
closest_package_first,7,2,200,9911,9715,149067.03,7091.98,18506,40503,0.73,4466.3,4532.4,25800,40.88,99.88,159.0,0.56,0.67,0.56,158
closest_package_first,8,2,200,10480,10311,146296.92,6359.47,18440,40004,0.72,4525.21,4394.42,25560,90.44,134.86,95.5,0.61,0.67,0.5,150
closest_package_first,9,2,200,10441,10248,150138.49,8120.02,18674,40606,0.72,4485.58,4536.4,25800,6.53,79.25,158.5,0.53,0.67,0.62,158
closest_package_first,0,2,500,20811,20675,236884.08,13469.04,37656,87866,0.78,9553.35,9537.02,64680,33.98,74.19,67.27,0.56,0.67,0.5,416
closest_package_first,1,2,500,20306,20194,237502.34,13444.86,37343,86731,0.77,9369.92,9615.92,63480,38.08,94.36,149.22,0.55,0.67,0.58,405
closest_package_first,2,2,500,21759,21616,239989.31,17049.17,37658,87905,0.78,9878.03,9716.21,64440,26.12,119.68,77.08,0.56,0.67,0.5,410
closest_package_first,3,2,500,19347,19200,233316.28,14070.88,36768,85491,0.78,9094.58,9304.44,62640,3.22,115.27,78.17,0.51,0.67,0.5,394
closest_package_first,4,2,500,19707,19570,234799.07,12336.88,37614,87908,0.78,9479.87,9474.01,64920,23.48,121.17,66.17,0.55,0.68,0.52,415
closest_package_first,5,2,500,19914,19787,234848.27,14456.95,37355,86949,0.78,9309.13,9459.34,63960,32.15,81.25,131.25,0.55,0.68,0.53,399
closest_package_first,6,2,500,19935,19872,232046.66,14499.79,37327,86886,0.78,9568.45,9559.31,64200,11.55,83.81,64.44,0.54,0.67,0.53,411
closest_package_first,7,2,500,20309,20100,242602.94,16267.51,38091,88888,0.78,9759.33,9708.97,65160,47.74,89.83,71.43,0.57,0.67,0.5,415
closest_package_first,8,2,500,19991,19926,240433.04,14007.03,37775,87719,0.77,9585.27,9576.47,64200,35.85,95.06,72.08,0.54,0.67,0.5,411
closest_package_first,9,2,500,21743,21536,237184.65,14348.73,37702,87870,0.78,9726.79,9594.35,64680,33.62,90.19,49.71,0.57,0.67,0.5,422
closest_package_first,0,3,50,2950,2748,36540.01,2661.76,4457,9615,0.72,912.16,926.38,6000,0.0,-10,-10,0.5,-10,-10,18
closest_package_first,1,3,50,3025,2860,44184.52,2555.4,4913,10614,0.72,1043.12,1028.3,6240,0.0,322.0,-10,0.5,0.56,-10,21
closest_package_first,2,3,50,3205,3026,43278.15,2669.4,4753,10527,0.74,1053.52,1065.1,6240,63.75,10.0,-10,0.56,0.67,-10,17
closest_package_first,3,3,50,2967,2803,42949.19,2277.62,4744,10495,0.74,992.27,1015.7,6240,189.33,366.0,-10,0.67,0.67,-10,19
closest_package_first,4,3,50,2493,2330,34613.34,2663.82,4091,9422,0.77,860.5,867.98,6000,0.0,-10,-10,0.5,-10,-10,11
closest_package_first,5,3,50,3686,3504,41123.18,2640.25,4689,10312,0.73,1150.07,1130.9,6240,128.0,-10,269.0,0.6,-10,0.5,17
closest_package_first,6,3,50,3210,3045,47941.27,2200.69,5180,11229,0.72,1103.07,1067.58,6480,181.33,538.0,141.5,0.67,0.67,0.5,21
closest_package_first,7,3,50,2929,2735,42582.01,2737.84,4856,10574,0.73,1027.19,1006.76,6360,0.0,92.5,46.5,0.5,0.5,0.5,19
closest_package_first,8,3,50,3152,2950,43815.24,3099.96,5019,10584,0.7,1014.46,1076.96,6240,0.0,334.5,-10,0.5,0.67,-10,21
closest_package_first,9,3,50,2766,2586,40793.6,2959.0,4683,10396,0.74,1002.18,1019.08,6360,113.33,414.0,645.0,0.67,0.5,0.5,21
closest_package_first,0,3,100,6647,6447,103741.3,2646.48,11017,22888,0.69,2275.17,2227.0,12600,26.33,343.0,130.0,0.56,0.67,0.5,63
closest_package_first,1,3,100,5954,5772,102886.8,2508.64,11118,23144,0.69,2228.45,2237.27,12960,287.43,222.0,110.67,0.71,0.43,0.5,67
closest_package_first,2,3,100,5831,5633,106519.76,2630.99,11053,23158,0.7,2234.06,2191.59,12600,31.17,0.0,143.25,0.58,0.33,0.5,61
closest_package_first,3,3,100,5566,5385,94165.15,2031.3,10572,22170,0.7,2097.01,2060.94,12840,110.18,278.5,603.0,0.64,0.5,0.5,59
closest_package_first,4,3,100,6071,5895,98179.18,2404.78,10487,22201,0.71,2054.02,2117.24,12480,160.22,566.0,611.0,0.61,0.5,0.5,56
closest_package_first,5,3,100,5933,5736,103932.85,2728.7,11150,22655,0.68,2239.25,2239.08,12360,11.25,588.25,-10,0.56,0.5,-10,67
closest_package_first,6,3,100,6493,6310,108836.37,2495.48,11368,23508,0.69,2210.83,2347.4,12720,127.36,0.0,376.0,0.68,0.33,0.5,66
closest_package_first,7,3,100,6580,6415,101025.51,2271.2,10684,22252,0.69,2264.31,2247.08,12240,58.5,0.0,167.0,0.56,0.33,0.5,63
closest_package_first,8,3,100,6504,6295,105715.38,2586.48,11105,22962,0.69,2164.64,2184.37,12480,246.12,90.5,198.0,0.62,0.5,0.5,60
closest_package_first,9,3,100,6149,5942,111443.87,2681.72,11586,23647,0.68,2407.2,2388.03,12600,21.77,189.5,330.0,0.54,0.42,0.62,71
closest_package_first,0,3,200,9133,8933,131999.45,6429.7,17059,38091,0.74,4126.98,4088.23,25080,95.17,24.45,104.0,0.58,0.39,0.5,136
closest_package_first,1,3,200,10741,10541,135749.46,6088.1,17406,38479,0.74,4368.33,4290.51,25080,66.7,85.08,82.33,0.59,0.39,0.5,141
closest_package_first,2,3,200,9353,9156,136114.05,6165.35,17363,38264,0.73,4070.32,4148.52,24840,124.78,0.0,56.0,0.64,0.33,0.5,138
closest_package_first,3,3,200,9639,9437,135940.6,8224.83,17283,38135,0.74,4196.39,4125.01,24720,16.27,33.0,72.25,0.55,0.4,0.5,139
closest_package_first,4,3,200,10421,10237,144987.18,8180.84,18155,39867,0.73,4399.83,4337.81,25560,132.79,95.38,241.5,0.55,0.46,0.5,150
closest_package_first,5,3,200,9666,9466,134759.86,6227.86,17191,37907,0.74,4065.38,4020.22,24600,61.64,0.0,91.67,0.57,0.33,0.5,135
closest_package_first,6,3,200,9872,9686,132883.98,6283.41,16927,37471,0.74,3847.55,3947.68,24360,0.0,58.0,68.0,0.5,0.42,0.5,129
closest_package_first,7,3,200,9440,9244,136835.82,7091.98,17554,38693,0.73,4142.29,4199.89,25200,71.0,209.62,150.5,0.56,0.5,0.5,142
closest_package_first,8,3,200,9568,9399,133332.74,6359.47,17143,37763,0.73,4121.86,4006.33,24600,53.89,11.71,130.0,0.56,0.38,0.5,136
closest_package_first,9,3,200,10011,9818,137532.25,8120.02,17516,38523,0.73,4095.28,4138.1,24960,32.89,48.88,111.75,0.53,0.46,0.5,140
closest_package_first,0,3,500,19950,19814,218860.95,13469.04,35697,83818,0.78,8880.24,8865.36,62400,23.75,83.14,89.36,0.54,0.41,0.5,372
closest_package_first,1,3,500,19479,19367,219174.24,13444.86,35600,83494,0.78,8778.96,9012.06,62040,19.22,112.55,103.0,0.55,0.39,0.5,362
closest_package_first,2,3,500,20936,20793,221531.4,17049.17,35825,84418,0.79,9294.24,9129.19,62760,47.44,84.05,73.92,0.55,0.44,0.5,372
closest_package_first,3,3,500,18613,18466,216851.41,14070.88,35192,82908,0.79,8677.88,8879.56,61680,66.41,56.67,100.83,0.57,0.4,0.5,359
closest_package_first,4,3,500,18494,18357,213423.25,12336.88,35124,83046,0.79,8778.49,8766.7,62160,27.62,46.26,87.67,0.55,0.36,0.5,365
closest_package_first,5,3,500,18843,18716,216774.1,14456.95,35488,83256,0.78,8798.13,8935.77,62040,7.27,84.05,128.75,0.52,0.45,0.53,361
closest_package_first,6,3,500,19113,19050,215045.94,14499.79,35294,83181,0.79,9036.35,9031.02,62160,60.11,57.71,117.0,0.54,0.41,0.5,370
closest_package_first,7,3,500,18744,18657,218284.48,16267.51,35455,83383,0.78,9071.51,9017.49,62040,12.7,123.67,100.29,0.52,0.42,0.5,359
closest_package_first,8,3,500,19060,18995,222539.11,14007.03,36115,84290,0.78,9096.96,9079.19,62520,50.69,44.89,65.85,0.54,0.41,0.5,376
closest_package_first,9,3,500,20762,20555,216256.17,14348.73,35407,83176,0.78,9132.33,9009.49,62040,23.24,74.54,172.71,0.56,0.4,0.5,377
closest_package_first,0,4,50,2559,2357,28905.14,2661.76,3680,8855,0.8,815.69,827.98,6000,0.0,-10,-10,0.5,-10,-10,6
closest_package_first,1,4,50,2822,2657,38907.68,2555.4,4594,10444,0.76,982.97,962.04,6600,127.9,127.67,-10,0.7,0.44,-10,15
closest_package_first,2,4,50,2713,2534,32421.19,2669.4,3902,9204,0.79,881.22,892.76,6000,0.0,0.0,-10,0.5,0.33,-10,9
closest_package_first,3,4,50,2333,2169,31548.48,2277.62,3977,9239,0.77,837.84,848.5,6120,169.33,0.0,-10,0.67,0.33,-10,11
closest_package_first,4,4,50,2170,2007,27313.25,2663.82,3469,8817,0.85,805.38,812.5,6120,118.5,-10,-10,0.75,-10,-10,4
closest_package_first,5,4,50,3239,3074,34587.3,2640.25,4212,9540,0.75,1057.69,1017.86,6120,63.8,-10,0.0,0.6,-10,0.25,13
closest_package_first,6,4,50,2609,2444,38687.89,2200.69,4418,10189,0.77,966.84,917.78,6360,13.67,160.0,313.5,0.67,0.67,0.38,13
closest_package_first,7,4,50,2461,2267,32415.16,2737.84,4041,9446,0.78,886.89,876.02,6240,51.25,134.0,0.0,0.62,0.5,0.25,10
closest_package_first,8,4,50,2768,2566,34556.24,3099.96,4193,9421,0.75,876.45,916.64,6000,0.0,0.0,-10,0.5,0.33,-10,13
closest_package_first,9,4,50,2665,2485,33642.39,2959.0,4123,9566,0.77,886.7,925.32,6240,0.0,480.5,336.0,0.5,0.5,0.5,13
closest_package_first,0,4,100,6175,5975,97249.03,2646.48,10520,22005,0.7,2155.6,2113.02,12360,55.94,187.0,98.5,0.53,0.67,0.38,58
closest_package_first,1,4,100,5828,5646,96982.53,2508.64,10604,22202,0.7,2102.35,2129.97,12600,355.29,121.57,247.67,0.64,0.43,0.33,62
closest_package_first,2,4,100,5330,5132,94367.96,2630.99,10273,21593,0.7,2050.96,2007.88,12240,21.33,0.0,37.0,0.58,0.33,0.31,54
closest_package_first,3,4,100,5255,5074,85810.87,2031.3,9642,20982,0.73,1921.33,1888.37,12480,46.0,216.5,429.33,0.55,0.5,0.42,51
closest_package_first,4,4,100,5994,5818,95186.44,2404.78,10348,21668,0.7,2001.94,2044.27,12240,137.44,0.0,0.0,0.61,0.33,0.25,57
closest_package_first,5,4,100,5257,5032,91056.76,2728.7,10044,21138,0.7,1951.22,1927.14,12120,13.0,0.0,-10,0.56,0.33,-10,52
closest_package_first,6,4,100,6334,6151,105611.18,2495.48,11063,22949,0.69,2075.7,2245.35,12480,239.27,0.0,469.0,0.59,0.33,0.5,62
closest_package_first,7,4,100,6082,5917,90525.32,2271.2,9953,21088,0.71,2050.69,2001.14,12120,1.12,0.0,0.0,0.56,0.33,0.25,55
closest_package_first,8,4,100,6053,5844,97426.37,2586.48,10433,21776,0.7,2021.08,2017.36,12120,132.62,0.0,0.0,0.56,0.33,0.25,55
closest_package_first,9,4,100,5919,5712,100297.31,2681.72,10873,22419,0.69,2176.09,2148.18,12480,46.0,157.25,173.0,0.58,0.42,0.38,61
closest_package_first,0,4,200,8750,8550,125775.72,6429.7,16540,36876,0.74,3937.98,3894.82,24480,59.39,12.91,9.25,0.56,0.36,0.31,131
closest_package_first,1,4,200,9949,9749,126282.23,6088.1,16502,36938,0.75,4015.48,3953.51,24480,72.57,154.92,0.0,0.54,0.39,0.25,128
closest_package_first,2,4,200,8669,8472,122662.72,6165.35,16057,36453,0.76,3682.73,3740.8,24360,87.61,0.0,0.0,0.58,0.33,0.25,120
closest_package_first,3,4,200,8823,8621,122027.2,8224.83,16063,36394,0.76,3837.45,3767.52,24360,19.73,222.6,0.0,0.55,0.47,0.25,117
closest_package_first,4,4,200,9722,9538,129275.66,8180.84,16789,37352,0.74,4016.89,3960.46,24600,243.74,0.0,37.12,0.61,0.33,0.28,127
closest_package_first,5,4,200,9152,8952,124519.27,6227.86,16264,36408,0.75,3819.1,3768.38,24120,0.0,0.0,52.33,0.5,0.33,0.33,121
closest_package_first,6,4,200,9791,9605,127112.26,6283.41,16716,37136,0.74,3789.09,3896.32,24600,40.68,138.0,50.5,0.55,0.5,0.38,123
closest_package_first,7,4,200,8647,8451,122807.53,7091.98,16221,36467,0.75,3736.43,3780.24,24360,24.0,100.0,41.25,0.53,0.38,0.31,120
closest_package_first,8,4,200,9059,8890,120301.44,6359.47,16239,36707,0.75,3859.89,3757.04,24840,114.5,190.86,0.0,0.61,0.48,0.25,112
closest_package_first,9,4,200,9578,9385,128128.93,8120.02,16816,37353,0.74,3895.79,3930.84,24720,32.37,38.62,130.0,0.55,0.42,0.38,126
closest_package_first,0,4,500,19193,19057,205590.48,13469.04,34571,81316,0.78,8610.85,8594.22,61200,17.15,43.67,12.45,0.54,0.41,0.27,343
closest_package_first,1,4,500,18713,18601,205712.05,13444.86,34431,81320,0.79,8425.06,8653.35,61200,55.78,51.73,186.44,0.54,0.36,0.36,328
closest_package_first,2,4,500,19721,19578,203244.05,17049.17,33969,80698,0.79,8865.64,8708.2,60840,51.12,49.95,5.58,0.55,0.35,0.27,329
closest_package_first,3,4,500,18072,17925,202869.91,14070.88,34191,81164,0.79,8380.73,8584.43,61320,54.27,225.13,168.67,0.55,0.44,0.33,324
closest_package_first,4,4,500,17694,17537,198338.42,12336.88,33814,80358,0.79,8404.92,8394.21,60960,15.9,61.43,42.67,0.52,0.39,0.29,333
closest_package_first,5,4,500,18256,18129,204536.64,14456.95,34110,80616,0.79,8337.3,8465.64,60600,16.27,50.95,70.62,0.52,0.37,0.31,336
closest_package_first,6,4,500,18407,18344,200324.84,14499.79,34125,80771,0.79,8562.92,8553.95,61200,11.96,91.81,36.67,0.52,0.43,0.31,340
closest_package_first,7,4,500,18176,17967,204093.95,16267.51,34020,80669,0.79,8658.03,8601.0,60720,0.13,51.4,58.29,0.51,0.37,0.32,333
closest_package_first,8,4,500,18284,18219,207116.63,14007.03,34440,81692,0.79,8615.57,8603.62,61440,92.46,198.5,9.77,0.55,0.44,0.27,341
closest_package_first,9,4,500,19978,19771,202032.58,14348.73,34243,81178,0.79,8736.71,8613.83,61440,63.64,43.35,258.0,0.58,0.37,0.32,344
most_packages_first,0,1,50,3538,3336,51844.89,2661.76,5527,11248,0.68,1406.45,1430.56,6120,879.0,-10,-10,1.0,-10,-10,42
most_packages_first,1,1,50,4159,3994,72293.4,2555.4,7439,15080,0.68,1897.8,2339.86,7920,1578.4,1706.67,-10,1.0,1.0,-10,57
most_packages_first,2,1,50,4276,4097,68714.35,2669.4,6670,14012,0.7,1712.5,1985.16,7200,1097.75,1031.0,-10,1.0,1.0,-10,45
most_packages_first,3,1,50,3573,3409,62617.33,2277.62,6141,12812,0.7,1522.96,1646.04,6600,1554.33,1995.0,-10,1.0,1.0,-10,44
most_packages_first,4,1,50,3257,3112,51410.8,2663.82,5568,11324,0.68,1363.94,1409.68,6240,937.5,-10,-10,1.0,-10,-10,45
most_packages_first,5,1,50,4808,4626,61939.03,2640.25,6474,13090,0.67,1842.28,2081.32,6960,1664.0,-10,1130.0,1.0,-10,1.0,46
most_packages_first,6,1,50,4428,4271,73272.57,2200.69,7108,14580,0.68,1887.57,2177.8,7320,1565.33,2193.0,3068.0,1.0,1.0,1.0,51
most_packages_first,7,1,50,4096,3949,70297.26,2737.84,7091,14646,0.69,1811.25,2195.1,7680,1704.25,1809.0,1453.5,1.0,1.0,1.0,53
most_packages_first,8,1,50,3803,3601,61323.96,3099.96,6068,12798,0.7,1576.54,1730.94,6720,833.5,1264.5,-10,1.0,1.0,-10,44
most_packages_first,9,1,50,3680,3500,62338.44,2959.0,6422,13372,0.69,1567.4,1811.22,7200,1123.67,779.0,1007.0,1.0,1.0,1.0,46
most_packages_first,0,1,100,8987,8827,141024.71,2646.48,14694,29108,0.66,3810.79,4556.1,15120,3447.89,5605.0,4988.0,1.0,1.0,1.0,117
most_packages_first,1,1,100,7790,7634,140789.43,2508.64,14828,29532,0.66,3725.05,4587.78,15600,3933.57,4715.71,4016.0,1.0,1.0,1.0,119
most_packages_first,2,1,100,8168,8029,143914.16,2630.99,14260,28908,0.68,3591.75,4156.08,14640,3284.83,4910.5,5050.0,1.0,1.0,1.0,108
most_packages_first,3,1,100,6970,6849,132200.46,2031.3,13614,27978,0.69,3494.44,4174.24,14880,3831.82,4245.5,3464.33,1.0,1.0,1.0,111
most_packages_first,4,1,100,7553,7383,129481.84,2404.78,13441,26740,0.66,3313.5,3770.66,13920,2912.11,5194.5,4721.0,1.0,1.0,1.0,106
most_packages_first,5,1,100,7044,6862,134214.98,2728.7,13666,27216,0.66,3438.97,3909.72,13920,3613.62,4990.75,-10,1.0,1.0,-10,106
most_packages_first,6,1,100,7945,7793,141264.61,2495.48,14451,28762,0.66,3502.66,4168.3,14760,3198.18,3425.67,3290.0,1.0,1.0,1.0,110
most_packages_first,7,1,100,8219,8067,138580.06,2271.2,13994,28256,0.67,3615.42,4243.09,14520,3240.38,3333.0,2107.0,1.0,1.0,1.0,111
most_packages_first,8,1,100,7672,7463,138119.64,2586.48,13712,27492,0.67,3351.04,3783.47,13800,4021.5,4578.5,1213.0,1.0,1.0,1.0,105
most_packages_first,9,1,100,8820,8641,153502.18,2681.72,15354,30456,0.66,3902.68,4671.21,15240,4025.85,4019.0,4992.0,1.0,1.0,1.0,119
most_packages_first,0,1,200,11950,11752,182682.07,6429.7,22299,48248,0.72,5772.56,6346.01,30240,2637.17,3004.73,3378.0,1.0,1.0,1.0,228
most_packages_first,1,1,200,13521,13336,190347.13,6088.1,22855,49516,0.72,6052.33,6604.5,30720,3439.48,3573.33,3358.0,1.0,1.0,1.0,232
most_packages_first,2,1,200,11337,11144,178594.68,6165.35,21435,46184,0.72,5498.79,6033.82,28560,3005.89,2863.14,3377.5,1.0,1.0,1.0,214
most_packages_first,3,1,200,11718,11516,170483.09,8224.83,20674,44792,0.72,5365.02,5594.47,27960,2499.09,2726.8,3681.75,1.0,1.0,1.0,210
most_packages_first,4,1,200,13110,12932,196094.31,8180.84,23576,50438,0.71,6052.48,6646.4,31080,2457.74,3660.88,4678.38,1.0,1.0,1.0,235
