strategy,scenario_id,drone_capacity,no_customers,total_time,A,drone_travel_distance,truck_travel_distance,X1,X2,utilization,avg_package_wait_time,avg_customer_wait_time,total_delay_time,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4
most_packages_first,7,1,100,5746,5594,138580.06,2271.2,9804,28256,0.96,2595.31,3022.08,14520,1102.0,763.73,378.25,16,15,4
most_packages_first,8,1,100,5412,5203,138119.64,2586.48,9603,27492,0.95,2453.83,2755.01,13800,1384.69,1094.33,200.25,16,6,4
most_packages_first,9,1,100,6113,5934,153502.18,2681.72,10645,30456,0.95,2777.42,3296.87,15240,1366.65,890.67,842.5,26,12,8
most_packages_first,0,1,200,9281,9079,182586.91,8368.53,16592,48244,0.97,4442.28,4890.93,30240,962.78,747.06,641.5,36,33,16
most_packages_first,1,1,200,9097,8923,190347.13,8104.14,17000,49516,0.97,4496.22,5016.03,30720,1249.04,875.33,621.67,46,36,12
most_packages_first,2,1,200,8545,8363,178594.68,6165.35,15870,46184,0.97,4175.14,4420.91,28560,1089.03,709.24,630.0,36,21,8
most_packages_first,3,1,200,8115,7936,170622.36,6214.74,15434,44798,0.97,4053.17,4419.96,27960,919.27,694.67,670.38,22,15,16
most_packages_first,4,1,200,9673,9494,196094.31,8180.84,17371,50438,0.97,4624.3,5226.18,31080,888.84,894.12,849.22,38,24,32
most_packages_first,5,1,200,8813,8630,172630.35,8120.39,15390,44282,0.96,4111.4,4301.45,27240,820.07,638.5,501.17,28,6,12
most_packages_first,6,1,200,8332,8151,174526.28,5948.92,15584,45174,0.97,4057.51,4433.09,27960,985.68,803.0,530.75,38,12,8
most_packages_first,7,1,200,8894,8723,179422.64,5656.32,16142,46970,0.97,4261.3,4692.39,29280,891.88,733.83,660.38,32,24,16
most_packages_first,8,1,200,9247,9067,178365.37,7880.54,15906,46170,0.97,4235.11,4623.32,28560,836.31,533.76,607.0,36,21,8
most_packages_first,9,1,200,9336,9139,185223.38,8120.02,16466,47910,0.97,4411.36,4843.44,29640,1079.11,637.75,673.94,38,24,16
most_packages_first,0,1,500,19525,19339,293624.08,16564.7,35712,104296,0.97,9430.72,9858.07,75600,888.67,696.05,563.0,110,63,44
most_packages_first,1,1,500,18459,18327,282527.17,15439.21,34531,100766,0.97,9156.08,9339.67,73080,952.55,455.88,523.06,120,33,36
most_packages_first,2,1,500,19357,19152,295711.13,19602.81,35624,104062,0.97,9619.79,9874.28,75120,861.4,640.61,585.29,104,57,48
most_packages_first,3,1,500,18348,18137,275217.52,14056.26,33220,97122,0.97,8780.74,8924.92,70200,641.16,641.69,587.67,74,45,24
most_packages_first,4,1,500,19240,19114,288154.92,17945.79,35411,103082,0.97,9387.44,9758.21,74880,805.85,611.96,559.1,84,69,48
most_packages_first,5,1,500,18262,18054,280434.11,15654.77,33923,99086,0.97,8969.4,9253.89,71640,880.05,545.35,410.19,66,60,32
most_packages_first,6,1,500,19152,19015,279465.86,15162.82,34572,101210,0.98,9228.0,9691.0,73920,747.01,655.17,413.78,94,63,36
most_packages_first,7,1,500,19087,18868,299165.06,17981.04,35875,104530,0.97,9541.18,9795.52,75240,780.95,753.73,604.89,92,90,28
most_packages_first,8,1,500,19269,19069,296996.25,16965.46,35497,103852,0.98,9402.94,9840.28,74760,961.2,735.11,432.85,96,54,52
most_packages_first,9,1,500,20994,20804,286284.17,14977.09,34879,101838,0.97,9345.59,9723.77,73800,931.92,613.44,526.36,84,78,28
most_packages_first,0,2,50,1960,1880,33082.79,2666.5,3301,9276,0.94,902.31,916.2,6000,0.0,-10,-10,1,-10,-10
most_packages_first,1,2,50,2220,2155,44757.27,2555.4,3834,10787,0.94,948.32,1126.48,6360,0.0,218.22,-10,10,6,-10
most_packages_first,2,2,50,2443,2354,45437.89,2669.4,3800,10623,0.93,937.08,1059.08,6120,0.0,121.33,-10,8,2,-10
most_packages_first,3,2,50,2160,2002,40182.3,2277.62,3725,10101,0.9,915.2,981.56,6120,0.0,538.33,-10,3,2,-10
most_packages_first,4,2,50,1871,1770,32216.16,2663.82,3184,9180,0.96,879.38,905.74,6000,0.0,-10,-10,2,-10,-10
most_packages_first,5,2,50,2776,2645,42027.78,2640.25,3823,10279,0.9,1027.6,1142.6,6120,0.0,-10,0.0,5,-10,2
most_packages_first,6,2,50,2249,2072,46419.41,2172.82,3984,10959,0.92,951.66,1091.44,6360,0.0,136.33,61.5,3,2,4
most_packages_first,7,2,50,2362,2168,43636.25,2737.84,4045,10799,0.89,938.88,1111.36,6480,0.0,322.83,17.62,4,4,4
most_packages_first,8,2,50,2227,2089,38775.81,3099.96,3507,10078,0.96,956.84,1041.1,6240,0.0,185.17,-10,2,4,-10
most_packages_first,9,2,50,2237,2075,39652.27,2959.0,3767,10281,0.91,924.17,1051.6,6360,0.0,146.83,0.0,3,4,2
most_packages_first,0,2,100,4594,4444,95453.96,2646.48,7659,21818,0.95,1794.11,2095.21,12360,0.0,825.67,155.88,18,2,4
most_packages_first,1,2,100,4164,4012,90987.92,2508.64,7700,22192,0.96,1805.62,2205.91,13200,0.0,798.19,122.0,7,14,6
most_packages_first,2,2,100,4215,4039,93274.56,2630.99,7675,21957,0.95,1790.71,2065.56,12720,0.0,764.67,161.31,6,4,8
most_packages_first,3,2,100,3933,3752,87521.87,2031.3,7464,21263,0.95,1710.71,2011.03,12600,0.0,630.0,70.83,11,4,6
most_packages_first,4,2,100,4040,3870,86170.85,2404.78,7303,20884,0.95,1683.86,1895.91,12360,0.0,704.17,87.5,9,4,2
most_packages_first,5,2,100,4159,3995,87605.62,2856.36,7327,21145,0.96,1770.32,1993.12,12480,0.0,804.92,-10,8,8,-10
most_packages_first,6,2,100,4171,4032,92187.1,2495.48,7556,21727,0.96,1720.62,2018.51,12600,0.0,701.0,85.62,11,6,4
most_packages_first,7,2,100,4416,4315,92888.77,2271.2,7514,21916,0.97,1816.54,2117.45,12720,0.0,602.67,51.75,8,10,2
most_packages_first,8,2,100,4335,4176,98713.59,2586.48,7667,22137,0.96,1794.85,2009.74,12360,0.0,726.5,0.0,8,4,2
most_packages_first,9,2,100,4358,4158,93042.33,2681.72,7660,21928,0.95,1790.72,2116.81,12720,0.0,529.42,148.62,13,8,4
most_packages_first,0,2,200,7403,7196,115063.45,8368.53,12923,37129,0.96,3318.54,3632.98,25800,0.0,553.24,76.38,18,22,8
most_packages_first,1,2,200,7098,6911,116184.15,8104.14,12913,37247,0.96,3278.77,3628.64,25800,0.0,588.64,93.5,23,24,6
most_packages_first,2,2,200,6751,6569,108116.46,6165.35,12289,35724,0.97,3158.59,3324.05,25080,0.0,588.14,71.62,18,14,4
most_packages_first,3,2,200,6720,6541,103188.04,6214.74,12196,35237,0.96,3047.2,3319.59,25080,0.0,740.6,94.88,11,10,8
most_packages_first,4,2,200,7447,7287,118623.78,8180.84,13015,37608,0.96,3303.01,3714.09,25920,0.0,638.54,131.91,19,16,16
most_packages_first,5,2,200,6946,6772,105638.33,8120.39,12088,35008,0.97,3186.83,3321.68,24600,0.0,404.5,31.5,14,4,6
most_packages_first,6,2,200,6712,6547,105152.7,5948.92,12241,35071,0.96,3045.11,3315.7,24720,0.0,717.58,69.88,19,8,4
most_packages_first,7,2,200,7092,6918,112614.07,5656.32,12513,36520,0.97,3188.5,3501.47,25440,0.0,575.38,71.88,16,16,8
most_packages_first,8,2,200,7384,7212,112297.13,7880.54,12635,36144,0.95,3214.8,3495.66,25080,0.0,417.9,79.62,18,14,4
most_packages_first,9,2,200,7158,6974,111220.32,8120.02,12501,36381,0.97,3275.07,3574.59,25440,0.0,535.5,81.94,19,16,8
most_packages_first,0,2,500,15428,15248,165983.12,16564.7,27693,79997,0.96,7294.4,7595.84,63840,0.0,540.03,77.82,55,42,22
most_packages_first,1,2,500,14707,14620,159989.92,15439.21,27146,78003,0.96,7210.75,7323.82,62400,0.0,323.12,67.83,60,22,18
most_packages_first,2,2,500,15280,15087,166281.82,19602.81,27762,79921,0.96,7541.96,7707.11,63720,0.0,474.74,89.77,52,38,24
most_packages_first,3,2,500,15043,14854,157587.16,14056.26,27085,77867,0.96,7168.77,7267.29,62520,0.0,465.58,65.12,37,30,12
most_packages_first,4,2,500,15226,15090,162631.07,17945.79,27573,80041,0.97,7320.97,7586.65,64200,0.0,414.07,79.08,42,46,24
most_packages_first,5,2,500,14850,14646,159456.91,15654.77,27420,78893,0.96,7190.44,7404.28,63360,0.0,470.23,57.59,33,40,16
most_packages_first,6,2,500,15197,15058,160097.22,15162.82,27511,79165,0.96,7199.27,7540.88,63600,0.0,503.95,57.47,47,42,18
most_packages_first,7,2,500,15295,15075,168984.43,17981.04,27940,80913,0.97,7495.29,7664.95,64440,0.0,487.1,95.68,46,60,14
most_packages_first,8,2,500,15269,15071,166656.18,16965.46,27851,79966,0.96,7293.66,7606.7,63720,0.0,611.87,63.73,48,36,26
most_packages_first,9,2,500,16568,16411,164210.44,14977.09,27609,79969,0.97,7331.81,7609.99,63960,0.0,451.09,88.82,42,52,14
most_packages_first,0,3,50,2022,1820,28533.79,2666.5,3344,8822,0.88,842.51,855.2,6000,0.0,-10,-10,1,-10,-10
most_packages_first,1,3,50,1887,1714,31736.8,2555.4,3416,9376,0.91,837.77,951.6,6240,54.75,0.0,-10,12,3,-10
most_packages_first,2,3,50,2269,2158,35934.32,2669.4,3496,9911,0.94,885.83,976.82,6360,140.5,0.0,-10,11,1,-10
most_packages_first,3,3,50,1880,1752,30357.14,2277.62,3269,9004,0.92,834.0,878.88,6000,0.0,0.0,-10,3,1,-10
most_packages_first,4,3,50,1690,1580,28151.93,2663.82,3042,8776,0.96,840.35,854.44,6000,0.0,-10,-10,2,-10,-10
most_packages_first,5,3,50,2499,2361,33603.53,2640.25,3480,9559,0.92,950.05,1046.98,6240,0.4,-10,119.25,6,-10,2
most_packages_first,6,3,50,2059,1940,40354.7,2172.82,3641,10237,0.94,855.52,970.08,6240,0.0,0.0,283.12,3,1,4
most_packages_first,7,3,50,2058,1877,34357.41,2737.84,3433,9635,0.94,852.81,976.04,6240,0.0,0.0,144.62,4,2,4
most_packages_first,8,3,50,2098,1964,32322.62,3099.96,3333,9317,0.93,882.98,951.4,6120,38.25,0.0,-10,3,2,-10
most_packages_first,9,3,50,2047,1867,30668.71,2959.0,3323,9270,0.93,832.6,934.7,6240,148.83,0.0,86.25,4,2,2
most_packages_first,0,3,100,4293,4171,75854.4,2646.48,7045,20225,0.96,1698.53,1895.07,12720,36.92,0.0,749.38,22,1,4
most_packages_first,1,3,100,3739,3578,75156.95,2508.64,6712,19785,0.98,1513.36,1804.28,12360,0.0,0.0,430.33,7,7,6
most_packages_first,2,3,100,3854,3732,83926.87,2630.99,7344,20912,0.95,1615.15,1857.81,12600,0.75,0.0,565.19,7,2,8
most_packages_first,3,3,100,3588,3412,74842.04,2031.3,6900,19886,0.96,1534.69,1738.06,12480,12.23,0.0,266.0,12,2,6
most_packages_first,4,3,100,3827,3668,71771.88,2404.78,6758,19452,0.96,1585.63,1708.35,12360,22.06,0.0,448.75,11,2,2
most_packages_first,5,3,100,3693,3547,71393.05,2856.36,6588,19176,0.97,1583.42,1726.69,12120,97.31,0.0,-10,9,4,-10
most_packages_first,6,3,100,3884,3762,71481.54,2495.48,6838,19669,0.96,1584.67,1801.83,12600,66.95,0.0,523.25,14,3,4
most_packages_first,7,3,100,4121,3960,75449.16,2271.2,6990,19576,0.93,1574.36,1794.79,12120,0.0,0.0,157.0,8,5,2
most_packages_first,8,3,100,3929,3723,77246.05,2586.48,7017,19884,0.94,1633.05,1744.07,12240,154.88,0.0,109.75,9,2,2
most_packages_first,9,3,100,4102,3924,80125.54,2681.72,7175,20407,0.95,1630.09,1882.5,12480,188.69,0.0,220.38,15,4,4
most_packages_first,0,3,200,6625,6461,83602.24,8368.53,11487,32926,0.96,2939.22,3155.95,24720,25.92,0.0,374.5,20,11,8
most_packages_first,1,3,200,6495,6308,85591.88,8104.14,11462,33370,0.97,2913.22,3148.07,24960,10.46,0.0,398.0,28,12,6
most_packages_first,2,3,200,6306,6124,82839.23,6165.35,11437,32854,0.96,2942.25,3042.49,24720,50.42,0.0,446.88,22,7,4
most_packages_first,3,3,200,6070,5891,81463.6,6214.74,11303,32482,0.96,2800.19,3030.78,24480,0.0,0.0,322.88,11,5,8
most_packages_first,4,3,200,6796,6652,94356.76,8180.84,11969,34601,0.96,2996.05,3324.9,25320,84.95,0.0,458.03,22,8,16
most_packages_first,5,3,200,6808,6621,82734.6,8120.39,11384,32615,0.95,3040.87,3141.55,24480,76.75,0.0,308.33,15,2,6
most_packages_first,6,3,200,6216,6045,83016.68,5948.92,11222,32629,0.97,2809.66,3015.08,24480,46.84,0.0,326.0,21,4,4
most_packages_first,7,3,200,6365,6205,83490.57,5656.32,11241,32797,0.97,2814.11,3053.62,24600,1.81,0.0,429.06,17,8,8
most_packages_first,8,3,200,6661,6484,82410.36,7880.54,11376,32816,0.96,2939.53,3147.7,24720,18.03,0.0,306.0,22,7,4
most_packages_first,9,3,200,6881,6688,85114.9,8120.02,11676,33434,0.95,3044.48,3275.2,25080,137.37,0.0,470.81,24,8,8
most_packages_first,0,3,500,14824,14652,123983.18,16564.7,26171,74312,0.95,6871.21,7105.25,62280,29.92,0.0,335.3,63,21,22
most_packages_first,1,3,500,13959,13879,120565.89,15439.21,25545,73864,0.96,6811.06,6867.83,62160,61.11,0.0,227.92,69,11,18
most_packages_first,2,3,500,14655,14464,125905.7,19602.81,26325,75091,0.95,7163.3,7267.82,62880,33.51,0.0,358.88,64,19,24
most_packages_first,3,3,500,14431,14223,121140.99,14056.26,25773,73320,0.95,6780.18,6844.14,61560,68.95,0.0,464.54,44,15,12
most_packages_first,4,3,500,14222,14107,123500.12,17945.79,25821,74025,0.96,6855.77,7066.42,62040,39.82,0.0,351.79,47,23,24
most_packages_first,5,3,500,13957,13824,121529.33,15654.77,25819,73597,0.95,6781.78,6943.58,61800,65.71,0.0,255.81,40,20,16
most_packages_first,6,3,500,14313,14184,119422.56,15162.82,25770,73721,0.95,6842.66,7122.74,62160,54.55,0.0,287.11,56,21,18
most_packages_first,7,3,500,14207,14002,126226.12,17981.04,25618,73580,0.96,6818.6,6926.05,61320,28.54,0.0,374.21,50,30,14
most_packages_first,8,3,500,14188,13984,127629.67,16965.46,25961,74688,0.96,6805.52,7056.72,62280,33.69,0.0,283.56,54,18,26
most_packages_first,9,3,500,15256,15078,122765.78,14977.09,25443,73604,0.96,6774.72,6983.0,61680,19.82,0.0,375.96,49,26,14
