strategy,scenario_id,no_drones,drone_capacity,no_customers,no_clusters,Total Distribution Time,Drones Travel Distance,Trucks Travel Distance,Trucks In-Cluster time,Drones Active Time,Drone Utilization,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4,median_span_2,median_span_3,median_span_4,median_nodropoffs_2,median_nodropoffs_3,median_nodropoffs_4,The Number of Battery Swaps,Total Package Delivery Time,Total Customer Delivery Time,Average Customer Delivery Time,Average Package Delivery Time,Median Package Delivery Time,Median Customer Delivery Time,no_of_customers_with_1_package,no_of_customers_with_2_package,no_of_customers_with_3_package,no_of_customers_with_4_package
farthest_package_first_MPA,0,2,1,50,2,5326,66559.2,2887.83,7126,13844,0.97,150.33333333333334,229.5,330.0,2.0,3.0,4.0,150.33333333333334,229.5,330.0,2.0,3.0,4.0,2,151291.0,120655.0,2413.1,2521.516666666667,2119.0,2068.0,44,3,2,1
farthest_package_first_MPA,9,2,1,50,2,4574,79557.3,2577.22,8026,15797,0.98,235.0,260.75,270.5,2.0,3.0,4.0,235.0,260.75,270.5,2.0,3.0,4.0,2,155683.0,127094.0,2541.88,2395.123076923077,2498.0,2505.5,43,1,4,2
farthest_package_first_MPA,9,4,1,50,2,2344,79557.3,2577.22,4063,15797,0.97,4.0,103.75,105.5,2.0,3.0,4.0,4.0,103.75,105.5,2.0,3.0,4.0,0,82117.0,66764.0,1335.28,1263.3384615384616,1368.0,1372.5,43,1,4,2
farthest_package_first_MPA,5,1,1,100,2,15093,134895.0,2526.11,27377,27080,0.99,251.2,352.0,657.0,2.0,3.0,4.0,251.2,352.0,657.0,2.0,3.0,4.0,6,891470.0,775941.0,7759.41,7889.115044247787,8207.0,8182.5,92,5,1,2
farthest_package_first_MPA,4,2,1,100,2,7936,142786.79,2228.1,14061,27817,0.99,144.0,239.66666666666663,-1.0,2.0,3.0,-1.0,144.0,239.66666666666663,-1.0,2.0,3.0,-1.0,5,461342.0,409262.0,4092.62,4119.125,4267.0,4218.5,91,6,3,0
farthest_package_first_MPA,1,3,1,100,2,5419,132592.72,2587.4,9462,27861,0.98,45.5,203.0,198.0,2.0,3.0,4.0,45.5,203.0,198.0,2.0,3.0,4.0,3,335539.0,266772.0,2667.72,2773.0495867768595,2814.0,2800.5,88,6,3,3
farthest_package_first_MPA,2,4,1,100,2,4356,128152.43,2557.6,6860,27036,0.99,2.3333333333333335,144.8,216.0,2.0,3.0,4.0,2.3333333333333335,144.8,216.0,2.0,3.0,4.0,4,257805.0,224852.0,2248.52,2166.4285714285716,2089.0,2144.0,88,6,5,1
farthest_package_first_MPA,1,2,1,100,4,6372,82971.12,8072.41,11719,22777,0.97,61.333333333333336,184.66666666666663,284.6666666666667,2.0,3.0,4.0,61.333333333333336,184.66666666666663,284.6666666666667,2.0,3.0,4.0,4,401617.0,336980.0,3369.8,3319.1487603305786,3277.0,3405.0,88,6,3,3
farthest_package_first_MPA,4,3,1,100,4,5077,88311.79,6597.52,7591,22276,0.98,78.66666666666667,194.33333333333337,-1.0,2.0,3.0,-1.0,78.66666666666667,194.33333333333337,-1.0,2.0,3.0,-1.0,0,260440.0,224424.0,2244.24,2325.3571428571427,2254.5,2213.0,91,6,3,0
farthest_package_first_MPA,0,2,1,200,2,15492,269224.66,2087.14,28108,55496,0.99,90.42857142857144,224.1428571428571,428.0,2.0,3.0,4.0,90.42857142857144,224.1428571428571,428.0,2.0,3.0,4.0,12,1908500.0,1624652.0,8123.26,8052.742616033755,8370.0,8208.0,176,14,7,3
farthest_package_first_MPA,3,2,1,200,2,15568,278368.8,2401.87,29656,58555,0.99,113.23076923076924,243.2,510.3333333333333,2.0,3.0,4.0,113.23076923076924,243.2,510.3333333333333,2.0,3.0,4.0,12,2155370.0,1706311.0,8531.555,8452.43137254902,8857.0,9148.5,161,26,10,3
farthest_package_first_MPA,5,3,1,200,2,10039,291487.57,2232.8,19584,58118,0.99,104.64285714285714,202.42857142857144,250.0,2.0,3.0,4.0,104.64285714285714,202.42857142857144,250.0,2.0,3.0,4.0,12,1337261.0,1104390.0,5521.95,5571.920833333334,5814.5,5698.5,175,14,7,4
farthest_package_first_MPA,6,4,1,200,2,7556,257971.15,2220.32,13824,54526,0.99,68.16666666666667,175.85714285714286,135.0,2.0,3.0,4.0,68.16666666666667,175.85714285714286,135.0,2.0,3.0,4.0,8,969273.0,793893.0,3969.465,4072.575630252101,4184.5,4178.0,173,18,7,2
farthest_package_first_MPA,7,1,1,200,4,25127,187512.64,5985.28,48701,48207,0.99,197.33333333333337,424.25,623.0,2.0,3.0,4.0,197.33333333333337,424.25,623.0,2.0,3.0,4.0,8,3233179.0,2633838.0,13169.19,13143.00406504065,13070.5,12955.0,168,21,8,3
farthest_package_first_MPA,9,2,1,200,4,12940,172446.34,5903.12,22622,44557,0.98,122.33333333333331,194.4,176.0,2.0,3.0,4.0,122.33333333333331,194.4,176.0,2.0,3.0,4.0,6,1417940.0,1246867.0,6234.335,6219.035087719299,6251.0,6251.0,181,12,5,2
farthest_package_first_MPA,4,4,1,200,4,7457,188917.18,5757.74,12431,48287,0.97,44.57142857142857,5.0,154.125,2.0,3.0,4.0,44.57142857142857,5.0,154.125,2.0,3.0,4.0,8,858727.0,714149.0,3570.745,3490.7601626016262,3442.0,3474.0,174,14,4,8
farthest_package_first_MPA,8,1,1,200,8,24243,131380.36,10565.4,43523,43077,0.99,179.83333333333334,326.85714285714283,492.0,2.0,3.0,4.0,179.83333333333334,326.85714285714283,492.0,2.0,3.0,4.0,6,2836128.0,2362189.0,11810.945,11344.512,11010.5,11888.0,169,18,7,6
farthest_package_first_MPA,2,3,1,200,8,7525,114722.79,11081.09,13358,38739,0.97,27.833333333333332,138.0,160.0,2.0,3.0,4.0,27.833333333333332,138.0,160.0,2.0,3.0,4.0,3,851055.0,751421.0,3757.105,3732.697368421053,3673.5,3772.5,178,18,2,2
farthest_package_first_MPA,9,3,1,200,8,7950,110768.85,12041.79,13292,38364,0.96,72.75,144.2,165.5,2.0,3.0,4.0,72.75,144.2,165.5,2.0,3.0,4.0,3,895668.0,783213.0,3916.065,3928.368421052632,3862.0,3851.0,181,12,5,2
farthest_package_first_MPA,2,1,1,400,2,58934,561281.04,2118.55,113926,112584,0.99,243.6190476190476,436.6,822.0,2.0,3.0,4.0,243.6190476190476,436.6,822.0,2.0,3.0,4.0,29,15045665.0,12742611.0,31856.5275,32148.856837606836,33782.5,32716.5,346,42,10,2
farthest_package_first_MPA,4,2,1,400,2,33040,558527.08,2462.24,57844,114352,0.99,92.25925925925924,243.22727272727272,372.0,2.0,3.0,4.0,92.25925925925924,243.22727272727272,372.0,2.0,3.0,4.0,28,8104172.0,6756872.0,16892.18,16675.251028806586,17074.5,17285.5,346,27,22,5
farthest_package_first_MPA,6,3,1,400,2,20176,582734.06,2291.55,39824,117911,0.99,75.5,147.33333333333334,263.8333333333333,2.0,3.0,4.0,75.5,147.33333333333334,263.8333333333333,2.0,3.0,4.0,30,5606348.0,4484538.0,11211.345,11348.882591093115,11955.0,11683.0,339,34,21,6
farthest_package_first_MPA,9,4,1,400,2,16940,595751.69,2426.64,30116,118565,0.98,61.8974358974359,97.11764705882354,134.4,2.0,3.0,4.0,61.8974358974359,97.11764705882354,134.4,2.0,3.0,4.0,28,4217616.0,3411304.0,8528.26,8642.655737704918,8931.0,8816.0,339,39,17,5
farthest_package_first_MPA,1,2,1,400,4,30423,382391.53,8150.94,50159,98987,0.99,89.60526315789474,186.0,334.3333333333333,2.0,3.0,4.0,89.60526315789474,186.0,334.3333333333333,2.0,3.0,4.0,18,7007557.0,5470447.0,13676.1175,13794.403543307086,13305.5,13391.5,330,38,26,6
farthest_package_first_MPA,4,2,1,400,4,24822,366089.74,5900.51,48028,94815,0.99,87.29629629629629,197.86363636363637,358.8,2.0,3.0,4.0,87.29629629629629,197.86363636363637,358.8,2.0,3.0,4.0,16,6172125.0,4956985.0,12392.4625,12699.845679012344,12315.0,11659.0,346,27,22,5
farthest_package_first_MPA,5,3,1,400,4,18949,402298.48,6350.12,34976,103319,0.98,66.77272727272727,119.04545454545456,192.46153846153845,2.0,3.0,4.0,66.77272727272727,119.04545454545456,192.46153846153845,2.0,3.0,4.0,18,4947676.0,3662322.0,9155.805,9388.379506641366,9075.0,8831.5,321,44,22,13
farthest_package_first_MPA,9,4,1,400,4,13811,377165.83,6325.66,24399,96035,0.98,52.743589743589745,142.76470588235293,162.0,2.0,3.0,4.0,52.743589743589745,142.76470588235293,162.0,2.0,3.0,4.0,16,3220900.0,2622321.0,6555.8025,6600.204918032787,6402.0,6395.0,339,39,17,5
farthest_package_first_MPA,1,2,1,400,8,24618,265400.82,11955.5,44355,87279,0.98,68.97368421052632,170.65384615384616,315.6666666666667,2.0,3.0,4.0,68.97368421052632,170.65384615384616,315.6666666666667,2.0,3.0,4.0,12,5976509.0,4720321.0,11800.8025,11764.781496062991,11570.0,11570.0,330,38,26,6
farthest_package_first_MPA,3,2,1,400,8,24446,267016.32,12058.14,43947,86606,0.99,65.04651162790698,178.1764705882353,213.25,2.0,3.0,4.0,65.04651162790698,178.1764705882353,213.25,2.0,3.0,4.0,12,5823714.0,4677077.0,11692.6925,11624.179640718565,11610.0,11579.0,332,43,17,8
farthest_package_first_MPA,5,3,1,400,8,16744,278838.69,10855.18,30924,90917,0.98,33.54545454545455,112.86363636363636,161.07692307692307,2.0,3.0,4.0,33.54545454545455,112.86363636363636,161.07692307692307,2.0,3.0,4.0,12,4354942.0,3380848.0,8452.12,8263.64705882353,8241.0,8817.5,321,44,22,13
farthest_package_first_MPA,8,4,1,400,8,12559,269532.86,13011.42,22308,86886,0.97,42.36585365853659,85.66666666666667,47.416666666666664,2.0,3.0,4.0,42.36585365853659,85.66666666666667,47.416666666666664,2.0,3.0,4.0,8,3051270.0,2446289.0,6115.7225,6090.359281437126,5984.0,6039.5,335,41,12,12
farthest_package_first_MPA,0,2,1,400,16,23251,187623.49,25283.24,40886,79919,0.98,99.46511627906976,161.33333333333334,201.8181818181818,2.0,3.0,4.0,99.46511627906976,161.33333333333334,201.8181818181818,2.0,3.0,4.0,8,5739546.0,4545604.0,11364.01,11210.05078125,11292.0,11447.0,328,43,18,11
farthest_package_first_MPA,4,2,1,400,16,21288,181639.46,21949.04,39032,76216,0.98,75.55555555555556,160.27272727272728,268.2,2.0,3.0,4.0,75.55555555555556,160.27272727272728,268.2,2.0,3.0,4.0,8,5139161.0,4284826.0,10712.065,10574.40534979424,10481.0,10844.5,346,27,22,5
farthest_package_first_MPA,7,3,1,400,16,15821,180158.97,25281.92,26366,76497,0.97,62.357142857142854,79.66666666666667,163.41666666666666,2.0,3.0,4.0,62.357142857142854,79.66666666666667,163.41666666666666,2.0,3.0,4.0,6,3693222.0,3028055.0,7570.1375,7537.187755102041,7464.0,7392.5,340,42,6,12
farthest_package_first_MPA,1,1,2,50,2,6059,43300.62,2512.34,11160,11061,0.99,0.0,210.0,213.33333333333337,1.0,2.0,2.0,0.0,210.0,213.33333333333337,1.0,2.0,2.0,2,224827.0,154298.0,3085.96,3211.8142857142857,3421.0,3119.5,39,5,3,3
farthest_package_first_MPA,3,1,2,50,2,5946,45514.9,2664.72,11483,11385,0.99,63.6,287.75,218.0,1.4,2.0,2.0,63.6,287.75,218.0,1.4,2.0,2.0,2,208032.0,164925.0,3298.5,3152.0,3230.5,3450.5,40,5,4,1
farthest_package_first_MPA,8,1,2,50,2,6663,41263.31,2361.6,10709,10642,0.99,0.0,207.0,240.0,1.0,2.0,2.0,0.0,207.0,240.0,1.0,2.0,2.0,1,213146.0,152419.0,3048.38,3279.1692307692306,3211.0,2957.0,41,5,2,2
farthest_package_first_MPA,4,2,2,50,2,2782,34358.24,2220.31,4884,9560,0.98,0.0,154.0,-1.0,1.0,2.0,-1.0,0.0,154.0,-1.0,1.0,2.0,-1.0,0,82373.0,71031.0,1420.62,1445.140350877193,1437.0,1437.0,44,5,1,0
farthest_package_first_MPA,1,3,2,50,2,2243,43300.62,2512.34,4040,11061,0.91,0.0,213.66666666666663,87.33333333333333,1.0,2.0,2.0,0.0,213.66666666666663,87.33333333333333,1.0,2.0,2.0,0,81431.0,56772.0,1135.44,1163.3,1206.0,1131.0,39,5,3,3
farthest_package_first_MPA,5,3,2,50,2,2060,38202.94,2333.65,3628,10179,0.94,0.0,135.33333333333334,-1.0,1.0,2.0,-1.0,0.0,135.33333333333334,-1.0,1.0,2.0,-1.0,0,63761.0,52886.0,1057.72,1062.6833333333334,1098.0,1098.0,43,4,3,0
farthest_package_first_MPA,0,4,2,50,2,2016,38091.77,2887.83,2645,10159,0.96,0.0,137.5,128.0,1.0,2.0,2.0,0.0,137.5,128.0,1.0,2.0,2.0,0,58200.0,47281.0,945.62,970.0,827.5,814.0,44,3,2,1
farthest_package_first_MPA,9,4,2,50,2,1741,44713.8,2577.22,2992,11213,0.94,0.0,64.5,61.0,1.0,2.0,2.0,0.0,64.5,61.0,1.0,2.0,2.0,0,57886.0,47204.0,944.08,890.5538461538462,965.0,967.5,43,1,4,2
farthest_package_first_MPA,6,1,2,100,2,10692,73800.82,2018.28,20171,20017,0.99,0.0,245.66666666666663,216.5,1.0,2.0,2.0,0.0,245.66666666666663,216.5,1.0,2.0,2.0,3,664727.0,559133.0,5591.33,5585.941176470588,5735.0,5787.5,88,7,3,2
farthest_package_first_MPA,3,2,2,100,2,6272,83607.32,2844.95,10816,21421,0.99,0.0,85.0,141.0,1.0,2.0,2.0,0.0,85.0,141.0,1.0,2.0,2.0,2,424852.0,310476.0,3104.76,3147.051851851852,3129.0,3166.0,77,14,6,3
farthest_package_first_MPA,4,3,2,100,2,3960,78701.18,2228.1,6960,20264,0.97,0.0,185.0,-1.0,1.0,2.0,-1.0,0.0,185.0,-1.0,1.0,2.0,-1.0,0,224623.0,197548.0,1975.48,2005.5625,2022.0,1987.0,91,6,3,0
farthest_package_first_MPA,0,2,2,100,4,4959,50445.51,6194.0,8878,17362,0.98,0.0,179.0,175.0,1.0,2.0,2.0,0.0,179.0,175.0,1.0,2.0,2.0,0,286738.0,248174.0,2481.74,2493.3739130434783,2403.0,2412.5,90,7,1,2
farthest_package_first_MPA,0,3,2,100,4,3564,50445.51,6194.0,6166,17362,0.94,0.0,59.0,208.0,1.0,2.0,2.0,0.0,59.0,208.0,1.0,2.0,2.0,0,203356.0,176525.0,1765.25,1768.3130434782609,1650.0,1664.0,90,7,1,2
farthest_package_first_MPA,0,4,2,100,4,2757,50445.51,6194.0,4568,17362,0.95,0.0,8.0,64.5,1.0,2.0,2.0,0.0,8.0,64.5,1.0,2.0,2.0,0,158110.0,137057.0,1370.57,1374.8695652173913,1297.0,1297.5,90,7,1,2
farthest_package_first_MPA,2,1,2,200,2,19905,142828.19,2142.52,39080,38782,0.99,0.0,156.5,170.5,1.0,2.0,2.0,0.0,156.5,170.5,1.0,2.0,2.0,6,2477525.0,2115068.0,10575.34,10866.337719298246,11270.5,10921.0,178,18,2,2
farthest_package_first_MPA,9,2,2,200,2,11918,136831.17,2840.52,19452,38478,0.99,0.0,183.8,61.0,1.0,2.0,2.0,0.0,183.8,61.0,1.0,2.0,2.0,6,1276224.0,1106466.0,5532.33,5597.473684210527,5458.0,5463.5,181,12,5,2
farthest_package_first_MPA,7,4,2,200,2,5728,156273.76,2634.82,10487,41073,0.98,6.0476190476190474,121.25,38.0,1.0476190476190477,2.0,2.0,6.0476190476190474,121.25,38.0,1.0476190476190477,2.0,2.0,4,725691.0,597342.0,2986.71,2949.9634146341464,3070.0,3030.0,168,21,8,3
farthest_package_first_MPA,9,1,2,200,4,19364,97029.14,5903.12,34736,34493,0.99,0.0,199.2,172.0,1.0,2.0,2.0,0.0,199.2,172.0,1.0,2.0,2.0,4,2123884.0,1852806.0,9264.03,9315.280701754386,9320.0,9320.0,181,12,5,2
farthest_package_first_MPA,5,3,2,200,4,6969,97982.98,6500.59,11978,35058,0.98,0.0,96.71428571428572,124.75,1.0,2.0,2.0,0.0,96.71428571428572,124.75,1.0,2.0,2.0,0,789824.0,682653.0,3413.265,3290.9333333333334,3118.0,3430.5,175,14,7,4
farthest_package_first_MPA,6,4,2,200,4,5158,101057.06,7820.03,9234,35157,0.95,0.0,75.42857142857143,13.0,1.0,2.0,2.0,0.0,75.42857142857143,13.0,1.0,2.0,2.0,0,610197.0,511988.0,2559.94,2563.8529411764707,2382.5,2457.5,173,18,7,2
farthest_package_first_MPA,7,1,2,200,8,20480,82237.37,10888.99,33929,33697,0.99,12.523809523809524,195.625,194.66666666666663,1.0952380952380951,2.0,2.0,12.523809523809524,195.625,194.66666666666663,1.0952380952380951,2.0,2.0,3,2305346.0,1818634.0,9093.17,9371.325203252032,9245.5,8913.0,168,21,8,3
farthest_package_first_MPA,6,3,2,200,8,6520,70774.77,12062.52,11362,32316,0.95,6.944444444444445,126.28571428571428,95.5,1.1111111111111112,2.0,2.0,6.944444444444445,126.28571428571428,95.5,1.1111111111111112,2.0,2.0,0,788567.0,653976.0,3269.88,3313.3067226890757,3304.0,3311.5,173,18,7,2
farthest_package_first_MPA,8,4,2,200,8,5362,74956.21,10565.4,8835,32987,0.93,0.0,54.0,8.833333333333334,1.0,2.0,2.0,0.0,54.0,8.833333333333334,1.0,2.0,2.0,0,617828.0,513575.0,2567.875,2471.312,2524.0,2633.0,169,18,7,6
farthest_package_first_MPA,1,2,2,400,2,21282,302585.8,2525.2,41650,82179,0.99,0.0,151.19230769230768,201.16666666666663,1.0,2.0,2.0,0.0,151.19230769230768,201.16666666666663,1.0,2.0,2.0,14,5877067.0,4554753.0,11386.8825,11569.029527559054,12090.0,11664.0,330,38,26,6
farthest_package_first_MPA,2,2,2,400,2,20627,294875.12,2118.55,39896,79015,0.99,0.0,96.7,14.0,1.0,2.0,2.0,0.0,96.7,14.0,1.0,2.0,2.0,13,5149747.0,4348767.0,10871.9175,11003.732905982906,11541.0,11217.5,346,42,10,2
farthest_package_first_MPA,3,3,2,400,2,14642,317283.48,2015.06,27956,82851,0.99,0.0,103.94117647058825,109.625,1.0,2.0,2.0,0.0,103.94117647058825,109.625,1.0,2.0,2.0,12,3829064.0,3124167.0,7810.4175,7642.842315369261,7826.0,8111.0,332,43,17,8
farthest_package_first_MPA,3,4,2,400,2,11052,317283.48,2015.06,21048,82851,0.98,0.0,92.52941176470588,57.875,1.0,2.0,2.0,0.0,92.52941176470588,57.875,1.0,2.0,2.0,14,2885242.0,2355337.0,5888.3425,5758.966067864271,5967.0,6107.5,332,43,17,8
farthest_package_first_MPA,6,1,2,400,4,37663,206716.66,6244.75,72445,71889,0.99,0.0,195.1904761904762,229.16666666666663,1.0,2.0,2.1666666666666665,0.0,195.1904761904762,229.16666666666663,1.0,2.0,2.1666666666666665,10,9192507.0,7559376.0,18898.44,18608.313765182185,18065.5,18807.0,339,34,21,6
farthest_package_first_MPA,9,2,2,400,4,19683,202884.43,6325.66,35873,70859,0.99,2.6666666666666665,116.17647058823528,131.4,1.0256410256410255,2.0,2.0,2.6666666666666665,116.17647058823528,131.4,1.0256410256410255,2.0,2.0,9,4647112.0,3767596.0,9418.99,9522.77049180328,9299.0,9281.0,339,39,17,5
farthest_package_first_MPA,7,4,2,400,4,10467,216240.2,5672.14,18364,71896,0.98,0.8571428571428571,46.0,94.75,1.0238095238095235,2.0,2.0,0.8571428571428571,46.0,94.75,1.0238095238095235,2.0,2.0,8,2431434.0,2004515.0,5011.2875,4962.110204081632,4783.5,4863.0,340,42,6,12
farthest_package_first_MPA,0,2,2,400,8,18313,150316.99,12285.54,33767,66431,0.98,0.4883720930232558,111.72222222222224,104.0909090909091,1.0232558139534884,2.0,2.0,0.4883720930232558,111.72222222222224,104.0909090909091,1.0232558139534884,2.0,2.0,6,4582240.0,3594454.0,8986.135,8949.6875,8980.0,8980.0,328,43,18,11
farthest_package_first_MPA,4,2,2,400,8,17984,141479.13,12594.53,33393,65347,0.98,0.0,105.8181818181818,167.6,1.0,2.0,2.2,0.0,105.8181818181818,167.6,1.0,2.0,2.2,4,4338574.0,3493583.0,8733.9575,8927.106995884773,8866.0,8492.5,346,27,22,5
farthest_package_first_MPA,5,3,2,400,8,12523,153283.26,10855.18,23003,67363,0.98,0.0,77.86363636363636,88.15384615384616,1.0,2.0,2.0,0.0,77.86363636363636,88.15384615384616,1.0,2.0,2.0,6,3236996.0,2511873.0,6279.6825,6142.307400379506,6029.0,6392.5,321,44,22,13
farthest_package_first_MPA,7,4,2,400,8,9525,143645.07,13401.14,16756,64570,0.96,3.4047619047619047,65.83333333333333,61.833333333333336,1.0238095238095235,2.0,2.0833333333333335,3.4047619047619047,65.83333333333333,61.833333333333336,1.0238095238095235,2.0,2.0833333333333335,2,2296176.0,1853081.0,4632.7025,4686.073469387755,4777.5,4639.0,340,42,6,12
farthest_package_first_MPA,9,1,2,400,16,36080,103758.04,23510.94,61356,60927,0.99,3.5384615384615383,154.88235294117646,154.6,1.0256410256410255,2.0,2.0,3.5384615384615383,154.88235294117646,154.6,1.0256410256410255,2.0,2.0,5,8014156.0,6519220.0,16298.05,16422.450819672133,16208.0,15928.5,339,39,17,5
farthest_package_first_MPA,6,3,2,400,16,12668,103638.69,25636.6,22000,61860,0.94,12.676470588235292,87.9047619047619,64.16666666666667,1.1176470588235294,2.0,2.0,12.676470588235292,87.9047619047619,64.16666666666667,1.1176470588235294,2.0,2.0,0,3183578.0,2590677.0,6476.6925,6444.48987854251,6624.5,6591.0,339,34,21,6
farthest_package_first_MPA,7,4,2,400,16,10614,104217.1,25281.92,16668,60821,0.91,6.166666666666667,111.16666666666669,55.083333333333336,1.0714285714285714,2.0,2.0833333333333335,6.166666666666667,111.16666666666669,55.083333333333336,1.0714285714285714,2.0,2.0833333333333335,0,2471022.0,2023919.0,5059.7975,5042.902040816327,4970.0,4970.0,340,42,6,12
farthest_package_first_MPA,9,1,3,100,2,11514,57359.33,2706.14,18095,17990,0.99,0.0,33.5,195.0,1.0,1.25,2.0,0.0,33.5,195.0,1.0,1.25,2.0,2,649859.0,511412.0,5114.12,5370.735537190083,5165.0,4861.0,85,10,4,1
farthest_package_first_MPA,4,3,3,100,2,3653,58113.58,2228.1,6205,17825,0.96,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0,196948.0,172605.0,1726.05,1758.4642857142858,1795.0,1705.0,91,6,3,0
farthest_package_first_MPA,3,4,3,100,2,2748,60568.29,2844.95,4798,18390,0.96,0.0,0.0,207.0,1.0,1.0,2.0,0.0,0.0,207.0,1.0,1.0,2.0,0,191420.0,140944.0,1409.44,1417.925925925926,1427.0,1437.5,77,14,6,3
farthest_package_first_MPA,5,1,3,100,4,9972,37779.59,6706.67,16047,15970,1.0,0.0,0.0,193.0,1.0,1.0,2.0,0.0,0.0,193.0,1.0,1.0,2.0,1,505587.0,450938.0,4509.38,4474.221238938053,4337.0,4356.5,92,5,1,2
farthest_package_first_MPA,2,3,3,100,4,3535,38653.93,5985.07,5619,15959,0.95,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0,202190.0,174027.0,1740.27,1699.0756302521008,1775.0,1784.0,88,6,5,1
farthest_package_first_MPA,9,1,3,200,2,20461,98468.99,2840.52,34248,34047,0.99,0.0,0.0,217.5,1.0,1.0,2.0,0.0,0.0,217.5,1.0,1.0,2.0,4,2203107.0,1893745.0,9468.725,9662.75,9540.5,9334.0,181,12,5,2
farthest_package_first_MPA,8,3,3,200,2,6651,113582.44,2427.32,12301,36108,0.98,0.0,0.0,83.5,1.0,1.0,2.0,0.0,0.0,83.5,1.0,1.0,2.0,3,837656.0,670710.0,3353.55,3350.624,3464.5,3383.5,169,18,7,6
farthest_package_first_MPA,7,1,3,200,4,16869,78451.9,5985.28,32358,32148,0.99,0.0,0.0,217.66666666666663,1.0,1.0,2.0,0.0,0.0,217.66666666666663,1.0,1.0,2.0,4,2117096.0,1707876.0,8539.38,8606.081300813008,8688.5,8507.0,168,21,8,3
farthest_package_first_MPA,1,3,3,200,4,6021,72667.82,5959.28,11036,31443,0.95,0.0,0.0,190.0,1.0,1.0,2.0,0.0,0.0,190.0,1.0,1.0,2.0,0,712277.0,600284.0,3001.42,3043.9188034188032,3003.5,2984.0,176,16,6,2
farthest_package_first_MPA,0,4,3,200,4,5012,70719.46,5992.54,8235,31502,0.96,0.0,18.714285714285715,152.66666666666666,1.0,1.1428571428571428,2.0,0.0,18.714285714285715,152.66666666666666,1.0,1.1428571428571428,2.0,0,550356.0,462145.0,2310.725,2322.1772151898736,2328.0,2330.5,176,14,7,3
farthest_package_first_MPA,2,1,3,200,8,15658,54274.58,11081.09,29854,29700,0.99,7.388888888888889,0.0,156.5,1.0555555555555556,1.0,2.0,7.388888888888889,0.0,156.5,1.0555555555555556,1.0,2.0,2,1793599.0,1571267.0,7856.335,7866.662280701755,7657.0,7905.0,178,18,2,2
farthest_package_first_MPA,5,2,3,200,8,9111,57615.24,10761.61,15737,30292,0.96,0.0,11.428571428571429,168.0,1.0,1.1428571428571428,2.0,0.0,11.428571428571429,168.0,1.0,1.1428571428571428,2.0,0,1039293.0,867848.0,4339.24,4330.3875,4390.0,4377.5,175,14,7,4
farthest_package_first_MPA,6,3,3,200,8,6218,55286.32,12062.52,10813,30051,0.93,4.277777777777778,50.57142857142857,70.0,1.0555555555555556,1.2857142857142858,2.0,4.277777777777778,50.57142857142857,70.0,1.0555555555555556,1.2857142857142858,2.0,0,747550.0,618768.0,3093.84,3140.9663865546217,2990.0,3033.5,173,18,7,2
farthest_package_first_MPA,9,4,3,200,8,5097,51709.65,12041.79,8618,29578,0.86,0.0,36.4,156.5,1.0,1.4,2.0,0.0,36.4,156.5,1.0,1.4,2.0,0,599675.0,525222.0,2626.11,2630.15350877193,2846.0,2794.5,181,12,5,2
farthest_package_first_MPA,1,2,3,400,2,18049,212085.76,2525.2,35302,69957,0.99,0.0,0.0,174.66666666666666,1.0,1.0,2.0,0.0,0.0,174.66666666666666,1.0,1.0,2.0,8,4943879.0,3807112.0,9517.78,9732.045275590552,10202.5,9740.0,330,38,26,6
farthest_package_first_MPA,2,2,3,400,2,17907,207473.91,2118.55,34781,69008,0.99,0.0,0.0,232.0,1.0,1.0,2.0,0.0,0.0,232.0,1.0,1.0,2.0,8,4453093.0,3738917.0,9347.2925,9515.155982905982,9970.5,9598.5,346,42,10,2
farthest_package_first_MPA,3,3,3,400,2,12504,221230.41,2015.06,24116,71249,0.98,3.976744186046512,0.0,104.375,1.0232558139534884,1.0,2.0,3.976744186046512,0.0,104.375,1.0232558139534884,1.0,2.0,8,3210073.0,2603231.0,6508.0775,6407.3313373253495,6564.0,6739.5,332,43,17,8
farthest_package_first_MPA,4,4,3,400,2,10126,206501.2,2462.24,17606,69318,0.98,0.0,8.454545454545455,101.0,1.0,1.0454545454545454,2.0,0.0,8.454545454545455,101.0,1.0,1.0454545454545454,2.0,8,2354736.0,1950335.0,4875.8375,4845.135802469136,4915.0,4890.5,346,27,22,5
farthest_package_first_MPA,7,1,3,400,4,35302,154482.71,5672.14,65206,64823,0.99,0.0,0.0,203.33333333333337,1.0,1.0,2.0,0.0,0.0,203.33333333333337,1.0,1.0,2.0,7,8251318.0,6803879.0,17009.6975,16839.424489795918,16377.0,16735.0,340,42,6,12
farthest_package_first_MPA,2,3,3,400,4,11628,141484.66,6269.59,21322,62360,0.97,0.0,2.4,125.0,1.0,1.1,2.0,0.0,2.4,125.0,1.0,1.1,2.0,6,2647711.0,2250891.0,5627.2275,5657.502136752137,5682.5,5679.5,346,42,10,2
