strategy,scenario_id,no_drones,drone_capacity,no_customers,no_clusters,Total Distribution Time,Drones Travel Distance,Trucks Travel Distance,Trucks In-Cluster time,Drones Active Time,Drone Utilization,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4,median_span_2,median_span_3,median_span_4,median_nodropoffs_2,median_nodropoffs_3,median_nodropoffs_4,The Number of Battery Swaps,Total Package Delivery Time,Total Customer Delivery Time,Average Customer Delivery Time,Average Package Delivery Time,Median Package Delivery Time,Median Customer Delivery Time,no_of_customers_with_1_package,no_of_customers_with_2_package,no_of_customers_with_3_package,no_of_customers_with_4_package
most_packages_first,2,2,2,100,2,6712,75646.49,2557.6,10901,21430,0.98,2326.1666666666665,2363.4,2216.0,1.8333333333333333,2.8,3.0,2326.1666666666665,2363.4,2216.0,1.8333333333333333,2.8,3.0,2,372909.0,360912.0,3609.12,3133.6890756302523,3156.0,3541.5,88,6,5,1
most_packages_first,9,2,2,100,2,7323,81179.03,2706.14,11448,22402,0.98,3181.2,2406.75,6454.0,1.9,3.0,3.0,3181.2,2406.75,6454.0,1.9,3.0,3.0,2,398989.0,384060.0,3840.6,3297.4297520661157,3118.0,3647.0,85,10,4,1
most_packages_first,1,4,2,100,2,3284,77318.7,2587.4,5721,21907,0.96,1505.8333333333333,1887.0,1558.3333333333333,2.0,2.6666666666666665,3.3333333333333335,1505.8333333333333,1887.0,1558.3333333333333,2.0,2.6666666666666665,3.3333333333333335,0,190544.0,182504.0,1825.04,1574.743801652893,1618.0,1886.0,88,6,3,3
most_packages_first,9,4,2,100,2,3792,81179.03,2706.14,5815,22402,0.96,1541.7,1108.25,3081.0,1.9,3.0,3.0,1541.7,1108.25,3081.0,1.9,3.0,3.0,0,207768.0,198817.0,1988.17,1717.090909090909,1596.0,1899.5,85,10,4,1
most_packages_first,9,1,2,100,4,11257,57723.63,7702.54,19460,19331,0.99,1994.3,2494.75,1069.0,1.8,2.0,2.0,1994.3,2494.75,1069.0,1.8,2.0,2.0,2,633704.0,566140.0,5661.4,5237.2231404958675,5240.0,5779.5,85,10,4,1
most_packages_first,4,3,2,100,4,4229,51797.98,6597.52,6361,18000,0.94,304.8333333333333,914.0,-1.0,1.6666666666666667,2.0,-1.0,304.8333333333333,914.0,-1.0,1.6666666666666667,2.0,-1.0,0,210492.0,188502.0,1885.02,1879.392857142857,1823.0,1883.5,91,6,3,0
most_packages_first,9,4,2,100,4,3430,57723.63,7702.54,5391,19331,0.9,444.3,599.75,168.0,1.8,2.0,2.0,444.3,599.75,168.0,1.8,2.0,2.0,0,202630.0,177615.0,1776.15,1674.6280991735537,1768.0,1988.5,85,10,4,1
most_packages_first,1,2,2,200,2,10792,141509.7,2389.28,21121,41805,0.99,5846.9375,8979.333333333334,5254.5,2.0,2.6666666666666665,3.0,5846.9375,8979.333333333334,5254.5,2.0,2.6666666666666665,3.0,4,1327296.0,1299114.0,6495.57,5672.205128205128,5958.0,6708.5,176,16,6,2
most_packages_first,2,2,2,200,2,10622,146134.65,2142.52,20877,41283,0.99,4275.5,10115.0,4609.0,1.9444444444444444,2.0,2.5,4275.5,10115.0,4609.0,1.9444444444444444,2.0,2.5,4,1262041.0,1243413.0,6217.065,5535.267543859649,5742.5,6383.0,178,18,2,2
most_packages_first,9,2,2,200,2,12660,140978.42,2840.52,20782,41048,0.99,5256.083333333333,7896.6,6867.5,2.0,2.8,3.0,5256.083333333333,7896.6,6867.5,2.0,2.8,3.0,6,1321818.0,1299455.0,6497.275,5797.4473684210525,5738.5,6348.5,181,12,5,2
most_packages_first,7,4,2,200,2,6279,163145.8,2634.82,11602,45475,0.98,2411.4761904761904,2238.375,3897.6666666666665,1.9523809523809523,2.875,3.6666666666666665,2411.4761904761904,2238.375,3897.6666666666665,1.9523809523809523,2.875,3.6666666666666665,5,780611.0,746526.0,3732.63,3173.2154471544713,3226.0,3791.0,168,21,8,3
most_packages_first,8,1,2,200,4,21779,114692.94,6308.75,40852,40568,0.99,3914.3888888888887,5952.571428571428,5285.833333333333,1.8888888888888888,2.857142857142857,3.3333333333333335,3914.3888888888887,5952.571428571428,5285.833333333333,1.8888888888888888,2.857142857142857,3.3333333333333335,5,2633476.0,2350720.0,11753.6,10533.904,10409.0,12534.0,169,18,7,6
most_packages_first,3,3,2,200,4,7879,111440.37,5898.87,13925,40966,0.98,1751.2692307692307,1851.4,1548.3333333333333,1.9615384615384617,2.8,3.0,1751.2692307692307,1851.4,1548.3333333333333,1.9615384615384617,2.8,3.0,3,952268.0,814960.0,4074.8,3734.3843137254903,3677.0,4088.0,161,26,10,3
most_packages_first,5,4,2,200,4,5983,103020.05,6500.59,9846,38444,0.98,1086.0,1360.0,1446.0,1.8571428571428572,2.857142857142857,3.5,1086.0,1360.0,1446.0,1.8571428571428572,2.857142857142857,3.5,0,667985.0,619032.0,3095.16,2783.2708333333335,2687.0,2954.0,175,14,7,4
most_packages_first,8,1,2,200,8,21067,82435.96,10565.4,37562,37330,0.99,1539.2777777777778,2977.285714285714,2699.5,1.8888888888888888,2.857142857142857,3.3333333333333335,1539.2777777777778,2977.285714285714,2699.5,1.8888888888888888,2.857142857142857,3.3333333333333335,3,2434714.0,2128748.0,10643.74,9738.856,9530.5,11015.0,169,18,7,6
most_packages_first,9,2,2,200,8,9702,67727.37,12041.79,16940,32749,0.97,586.6666666666666,1285.2,611.5,1.5833333333333333,2.4,2.5,586.6666666666666,1285.2,611.5,1.5833333333333333,2.4,2.5,0,1083295.0,974492.0,4872.46,4751.293859649123,4680.5,4836.5,181,12,5,2
most_packages_first,1,4,2,200,8,6117,73245.49,11952.61,9629,34371,0.89,484.1875,549.6666666666666,798.0,1.875,2.3333333333333335,3.0,484.1875,549.6666666666666,798.0,1.875,2.3333333333333335,3.0,0,654576.0,572858.0,2864.29,2797.3333333333335,2713.0,2729.0,176,16,6,2
most_packages_first,4,1,2,400,2,50816,306886.7,2462.24,89577,88880,0.99,21340.85185185185,25495.0,22694.6,2.0,3.0,3.8,21340.85185185185,25495.0,22694.6,2.0,3.0,3.8,15,11853400.0,11464871.0,28662.1775,24389.711934156378,24818.0,28720.5,346,27,22,5
most_packages_first,9,2,2,400,2,25661,323975.48,2426.64,45848,90848,0.99,10457.923076923076,15662.823529411764,16693.4,2.0,2.9411764705882355,3.8,10457.923076923076,15662.823529411764,16693.4,2.0,2.9411764705882355,3.8,14,6033221.0,5823507.0,14558.7675,12363.157786885246,12602.5,14712.0,339,39,17,5
most_packages_first,7,4,2,400,2,12831,330866.65,2673.01,23112,91434,0.99,4829.952380952381,3657.6666666666665,6001.416666666667,1.9523809523809523,3.0,3.8333333333333335,4829.952380952381,3657.6666666666665,6001.416666666667,1.9523809523809523,3.0,3.8333333333333335,13,3104610.0,2983060.0,7457.65,6335.938775510204,6484.5,7585.0,340,42,6,12
most_packages_first,9,1,2,400,4,44061,213811.2,6325.66,79597,79014,0.99,9401.46153846154,11126.882352941177,10733.8,1.9230769230769231,2.9411764705882355,3.6,9401.46153846154,11126.882352941177,10733.8,1.9230769230769231,2.9411764705882355,3.6,11,10035675.0,8913150.0,22282.875,20564.907786885247,20100.5,22097.0,339,39,17,5
most_packages_first,1,3,2,400,4,16890,217195.85,8150.94,27664,81529,0.98,2976.684210526316,4838.2307692307695,4873.166666666667,1.894736842105263,2.923076923076923,3.6666666666666665,2976.684210526316,4838.2307692307695,4873.166666666667,1.894736842105263,2.923076923076923,3.6666666666666665,9,3799095.0,3318470.0,8296.175,7478.533464566929,7203.0,7817.5,330,38,26,6
most_packages_first,2,4,2,400,4,10403,202786.01,6269.59,19340,75537,0.98,2080.595238095238,3107.8,1228.5,1.9761904761904765,2.8,2.5,2080.595238095238,3107.8,1228.5,1.9761904761904765,2.8,2.5,8,2410665.0,2209892.0,5524.73,5150.99358974359,5147.0,5880.0,346,42,10,2
most_packages_first,9,4,2,400,4,11418,213811.2,6325.66,20197,79014,0.98,2377.4871794871797,2750.5882352941176,2581.0,1.9230769230769231,2.9411764705882355,3.6,2377.4871794871797,2750.5882352941176,2581.0,1.9230769230769231,2.9411764705882355,3.6,8,2631158.0,2328356.0,5820.89,5391.7172131147545,5366.0,5903.0,339,39,17,5
most_packages_first,0,2,2,400,8,20901,162760.15,12285.54,38735,76193,0.98,2426.8372093023254,2273.9444444444443,2579.0,1.9767441860465116,2.8333333333333335,3.363636363636364,2426.8372093023254,2273.9444444444443,2579.0,1.9767441860465116,2.8333333333333335,3.363636363636364,7,5202559.0,4307428.0,10768.57,10161.248046875,10203.0,11398.0,328,43,18,11
most_packages_first,2,2,2,400,8,19062,147318.42,12066.38,35274,69508,0.99,1878.952380952381,2663.0,699.0,1.9285714285714288,2.6,2.5,1878.952380952381,2663.0,699.0,1.9285714285714288,2.6,2.5,6,4284996.0,3808454.0,9521.135,9155.97435897436,9101.5,9359.0,346,42,10,2
most_packages_first,4,3,2,400,8,13283,148251.98,12594.53,24642,70910,0.96,1272.0,1777.0,1115.0,1.8888888888888888,2.636363636363636,2.8,1272.0,1777.0,1115.0,1.8888888888888888,2.636363636363636,2.8,6,3181522.0,2678154.0,6695.385,6546.341563786008,6709.5,6177.0,346,27,22,5
most_packages_first,5,4,2,400,8,11117,164665.16,10855.18,20274,78062,0.96,955.25,1345.7272727272727,1548.3846153846157,1.931818181818182,2.863636363636364,3.5384615384615383,955.25,1345.7272727272727,1548.3846153846157,1.931818181818182,2.863636363636364,3.5384615384615383,8,2894386.0,2366057.0,5915.1425,5492.193548387097,5423.0,6044.5,321,44,22,13
most_packages_first,8,1,2,400,16,38851,113736.6,25287.55,69422,68985,0.99,1692.8292682926829,2770.0,2620.1666666666665,1.853658536585366,2.6666666666666665,3.25,1692.8292682926829,2770.0,2620.1666666666665,1.853658536585366,2.6666666666666665,3.25,5,9123752.0,7570198.0,18925.495,18211.081836327347,18034.0,18808.0,335,41,12,12
most_packages_first,2,3,2,400,16,14390,108548.48,24981.63,22645,64890,0.96,511.2619047619048,635.0,602.0,1.8333333333333333,2.3,3.0,511.2619047619048,635.0,602.0,1.8333333333333333,2.3,3.0,3,3011092.0,2627894.0,6569.735,6433.957264957265,6349.0,6509.0,346,42,10,2
most_packages_first,9,3,2,400,16,15121,111016.14,23510.94,23831,67517,0.94,770.5128205128206,759.3529411764706,386.0,1.9230769230769231,2.4705882352941178,3.2,770.5128205128206,759.3529411764706,386.0,1.9230769230769231,2.4705882352941178,3.2,3,3387188.0,2815350.0,7038.375,6940.959016393443,6766.5,6929.5,339,39,17,5
most_packages_first,7,1,3,50,2,5780,35264.73,2760.29,10413,10358,0.99,1542.6666666666667,2163.0,-1.0,1.6666666666666667,2.5,-1.0,1542.6666666666667,2163.0,-1.0,1.6666666666666667,2.5,-1.0,1,171904.0,162972.0,3259.44,2865.0666666666666,2868.5,3271.5,42,6,2,0
most_packages_first,6,2,3,50,2,2646,29586.76,2728.66,4823,9192,0.95,1435.0,626.0,-1.0,2.0,1.5,-1.0,1435.0,626.0,-1.0,2.0,1.5,-1.0,0,71949.0,70443.0,1408.86,1308.1636363636364,1373.0,1408.0,47,1,2,0
most_packages_first,3,4,3,50,2,1768,39243.33,2664.72,3170,11238,0.89,151.2,512.5,677.0,1.6,2.5,3.0,151.2,512.5,677.0,1.6,2.5,3.0,0,57548.0,51240.0,1024.8,871.939393939394,887.0,1029.0,40,5,4,1
most_packages_first,6,1,3,100,2,11055,61468.02,2018.28,20195,20091,0.99,3429.8571428571427,5109.666666666667,7314.5,1.8571428571428572,2.6666666666666665,3.5,3429.8571428571427,5109.666666666667,7314.5,1.8571428571428572,2.6666666666666665,3.5,2,642981.0,618026.0,6180.26,5403.201680672269,5495.0,6247.5,88,7,3,2
most_packages_first,6,2,3,100,2,5656,61468.02,2018.28,10172,20091,0.99,1631.7142857142858,2604.6666666666665,3530.0,1.8571428571428572,2.6666666666666665,3.5,1631.7142857142858,2604.6666666666665,3530.0,1.8571428571428572,2.6666666666666665,3.5,0,328520.0,313975.0,3139.75,2760.672268907563,2744.0,3194.0,88,7,3,2
most_packages_first,7,1,3,100,4,10404,44061.4,8331.32,18397,18287,0.99,1950.928571428571,3953.0,4709.0,1.7857142857142858,2.5,3.0,1950.928571428571,3953.0,4709.0,1.7857142857142858,2.5,3.0,2,600035.0,525812.0,5258.12,4958.966942148761,4983.0,5369.0,83,14,2,1
most_packages_first,3,3,3,100,4,4241,53346.85,7846.37,7462,20431,0.91,714.5,1022.3333333333334,960.6666666666666,1.8571428571428572,2.5,2.6666666666666665,714.5,1022.3333333333334,960.6666666666666,1.8571428571428572,2.5,2.6666666666666665,0,280767.0,232484.0,2324.84,2079.7555555555555,2148.0,2597.5,77,14,6,3
most_packages_first,6,4,3,100,4,3349,43048.73,5703.16,4930,17702,0.9,341.2857142857143,577.0,652.5,1.5714285714285714,2.6666666666666665,2.5,341.2857142857143,577.0,652.5,1.5714285714285714,2.6666666666666665,2.5,0,170215.0,146790.0,1467.9,1430.3781512605042,1497.0,1360.0,88,7,3,2
most_packages_first,6,1,3,200,2,21619,109553.05,2220.32,39406,39172,0.99,9985.5,12434.142857142857,20530.0,1.9444444444444444,2.857142857142857,3.5,9985.5,12434.142857142857,20530.0,1.9444444444444444,2.857142857142857,3.5,5,2484812.0,2417148.0,12085.74,10440.38655462185,10585.0,12255.5,173,18,7,2
most_packages_first,0,3,3,200,2,7531,114792.43,2087.14,13498,39317,0.97,2589.1428571428573,4345.142857142857,3060.6666666666665,1.9285714285714288,2.7142857142857144,3.3333333333333335,2589.1428571428573,4345.142857142857,3060.6666666666665,1.9285714285714288,2.7142857142857144,3.3333333333333335,3,851231.0,826972.0,4134.86,3591.6919831223627,3670.0,4158.5,176,14,7,3
most_packages_first,8,3,3,200,2,7847,127278.02,2427.32,14457,42273,0.97,2855.6111111111113,3193.0,4488.333333333333,1.9444444444444444,3.0,3.5,2855.6111111111113,3193.0,4488.333333333333,1.9444444444444444,3.0,3.5,6,964352.0,918718.0,4593.59,3857.408,3916.5,4703.0,169,18,7,6
most_packages_first,4,1,3,200,4,22282,89152.93,5757.74,37560,37378,1.0,3790.714285714286,2784.5,4355.375,1.8571428571428572,2.75,3.375,3790.714285714286,2784.5,4355.375,1.8571428571428572,2.75,3.375,3,2443157.0,2163619.0,10818.095,9931.532520325203,9663.0,10118.0,174,14,4,8
most_packages_first,2,3,3,200,4,6708,79309.26,6116.63,12108,34384,0.95,1182.6666666666667,871.5,1338.0,1.8888888888888888,2.0,2.5,1182.6666666666667,871.5,1338.0,1.8888888888888888,2.0,2.5,0,728401.0,668303.0,3341.515,3194.7412280701756,3206.5,3321.0,178,18,2,2
most_packages_first,0,4,3,200,4,5640,76597.73,5992.54,9334,35083,0.94,1050.2142857142858,1712.2857142857142,396.6666666666667,2.0,2.7142857142857144,2.0,1050.2142857142858,1712.2857142857142,396.6666666666667,2.0,2.7142857142857144,2.0,0,615336.0,561123.0,2805.615,2596.354430379746,2609.0,2756.5,176,14,7,3
most_packages_first,7,4,3,200,4,5328,85600.13,5985.28,9762,36951,0.95,861.4285714285714,1021.125,1220.6666666666667,1.8095238095238095,2.625,3.3333333333333335,861.4285714285714,1021.125,1220.6666666666667,1.8095238095238095,2.625,3.3333333333333335,0,660301.0,573185.0,2865.925,2684.150406504065,2794.0,3135.5,168,21,8,3
most_packages_first,0,2,3,200,8,10252,59028.14,10921.61,17113,33298,0.97,832.5714285714286,1309.857142857143,1055.0,1.9285714285714288,2.5714285714285716,2.6666666666666665,832.5714285714286,1309.857142857143,1055.0,1.9285714285714288,2.5714285714285716,2.6666666666666665,0,1126001.0,986031.0,4930.155,4751.059071729957,4637.0,4855.5,176,14,7,3
most_packages_first,2,2,3,200,8,9026,58267.57,11081.09,16363,32146,0.98,865.3333333333334,69.0,1370.5,1.7777777777777777,2.0,3.0,865.3333333333334,69.0,1370.5,1.7777777777777777,2.0,3.0,0,1002388.0,912903.0,4564.515,4396.438596491228,4304.0,4634.5,178,18,2,2
most_packages_first,4,3,3,200,8,7374,67000.93,10860.92,12190,34233,0.94,531.5,349.25,945.5,1.7142857142857142,2.25,2.875,531.5,349.25,945.5,1.7142857142857142,2.25,2.875,0,842769.0,692622.0,3463.11,3425.890243902439,3449.5,3666.0,174,14,4,8
most_packages_first,6,4,3,200,8,5612,61207.39,12062.52,9489,33033,0.87,399.6111111111111,416.42857142857144,1036.5,1.6666666666666667,2.2857142857142856,3.0,399.6111111111111,416.42857142857144,1036.5,1.6666666666666667,2.2857142857142856,3.0,0,660261.0,567945.0,2839.725,2774.205882352941,2656.5,2789.0,173,18,7,2
most_packages_first,8,1,3,400,2,46880,245037.59,2058.66,84549,84017,0.99,18490.121951219513,22506.5,23510.083333333332,2.0,2.8333333333333335,3.75,18490.121951219513,22506.5,23510.083333333332,2.0,2.8333333333333335,3.75,12,11248863.0,10773666.0,26934.165,22452.82035928144,22711.0,27033.0,335,41,12,12
most_packages_first,3,3,3,400,2,14791,238533.98,2015.06,28109,83307,0.99,6429.558139534884,6192.117647058823,7321.625,1.9767441860465116,2.8823529411764706,3.625,6429.558139534884,6192.117647058823,7321.625,1.9767441860465116,2.8823529411764706,3.625,12,3716564.0,3547345.0,8868.3625,7418.2914171656685,7660.0,8992.5,332,43,17,8
most_packages_first,8,3,3,400,2,15921,245037.59,2058.66,28433,84017,0.98,6141.170731707317,7476.5,7774.5,2.0,2.8333333333333335,3.75,6141.170731707317,7476.5,7774.5,2.0,2.8333333333333335,3.75,10,3787783.0,3621418.0,9053.545,7560.445109780439,7648.0,9089.0,335,41,12,12
most_packages_first,5,1,3,400,4,42389,174206.45,6350.12,79867,79412,0.99,9053.113636363636,10232.454545454546,13539.307692307691,1.931818181818182,2.909090909090909,3.692307692307693,9053.113636363636,10232.454545454546,13539.307692307691,1.931818181818182,2.909090909090909,3.692307692307693,9,10801316.0,8964546.0,22411.365,20495.85578747628,20382.0,19916.0,321,44,22,13
most_packages_first,1,3,3,400,4,15689,164151.94,8150.94,25793,75969,0.98,2934.4473684210525,4355.0,4533.833333333333,1.9210526315789471,2.8076923076923075,3.6666666666666665,2934.4473684210525,4355.0,4533.833333333333,1.9210526315789471,2.8076923076923075,3.6666666666666665,6,3544030.0,3091092.0,7727.73,6976.437007874016,6770.0,7339.5,330,38,26,6
most_packages_first,2,4,3,400,4,9838,150798.17,6269.59,18221,70227,0.96,1969.404761904762,2202.7,3004.5,1.9761904761904765,2.6,3.0,1969.404761904762,2202.7,3004.5,1.9761904761904765,2.6,3.0,4,2251810.0,2061113.0,5152.7825,4811.559829059829,4843.0,5530.5,346,42,10,2
most_packages_first,8,4,3,400,4,10516,166204.56,6194.94,19520,75500,0.97,1790.6829268292684,1925.6666666666667,3138.3333333333335,1.975609756097561,2.6666666666666665,3.6666666666666665,1790.6829268292684,1925.6666666666667,3138.3333333333335,1.975609756097561,2.6666666666666665,3.6666666666666665,8,2567558.0,2309415.0,5773.5375,5124.8662674650695,5112.0,5677.5,335,41,12,12
most_packages_first,1,2,3,400,8,20206,124817.26,11955.5,36105,71104,0.98,2055.5789473684213,2355.6923076923076,3011.5,1.894736842105263,2.6153846153846154,3.3333333333333335,2055.5789473684213,2355.6923076923076,3011.5,1.894736842105263,2.6153846153846154,3.3333333333333335,4,4802480.0,3991611.0,9979.0275,9453.700787401574,9276.5,9752.0,330,38,26,6
most_packages_first,3,2,3,400,8,20033,123914.7,12058.14,36022,70164,0.97,1928.093023255814,2340.8823529411766,1863.125,1.9069767441860463,2.6470588235294117,3.0,1928.093023255814,2340.8823529411766,1863.125,1.9069767441860463,2.6470588235294117,3.0,4,4690823.0,3924703.0,9811.7575,9362.920159680638,9258.0,9749.0,332,43,17,8
most_packages_first,5,3,3,400,8,13981,130779.38,10855.18,25872,74345,0.96,1248.1363636363635,1627.2727272727273,2073.6153846153848,1.9545454545454544,2.727272727272727,3.4615384615384617,1248.1363636363635,1627.2727272727273,2073.6153846153848,1.9545454545454544,2.727272727272727,3.4615384615384617,6,3598842.0,2944202.0,7360.505,6828.92220113852,6769.0,7486.0,321,44,22,13
most_packages_first,7,4,3,400,8,10357,118391.87,13401.14,18493,68298,0.92,876.7380952380952,1159.0,1260.6666666666667,1.880952380952381,2.5,3.1666666666666665,876.7380952380952,1159.0,1260.6666666666667,1.880952380952381,2.5,3.1666666666666665,0,2445146.0,2052004.0,5130.01,4990.09387755102,5164.5,5055.0,340,42,6,12
most_packages_first,9,1,3,400,16,38619,90224.3,23510.94,64699,64379,1.0,1842.6923076923076,2358.5882352941176,1784.6,1.794871794871795,2.2941176470588234,3.0,1842.6923076923076,2358.5882352941176,1784.6,1.794871794871795,2.2941176470588234,3.0,4,8430094.0,7027494.0,17568.735,17274.782786885247,16844.0,17397.0,339,39,17,5
most_packages_first,3,3,3,400,16,14938,95143.57,25535.43,23636,66173,0.93,541.6046511627907,821.5882352941177,521.625,1.7906976744186047,2.5294117647058822,2.75,541.6046511627907,821.5882352941177,521.625,1.7906976744186047,2.5294117647058822,2.75,1,3389500.0,2790097.0,6975.2425,6765.469061876248,6611.0,6901.0,332,43,17,8
most_packages_first,5,4,3,400,16,11711,97249.66,25307.68,19640,69861,0.89,389.5,533.2727272727273,552.6153846153846,1.8636363636363635,2.590909090909091,3.3076923076923075,389.5,533.2727272727273,552.6153846153846,1.8636363636363635,2.590909090909091,3.3076923076923075,0,3060996.0,2400390.0,6000.975,5808.341555977229,6040.0,6318.0,321,44,22,13
farthest_package_first_MPA,9,1,1,50,2,9009,79557.3,2577.22,15956,15797,0.99,248.0,529.0,811.5,2.0,3.0,4.0,248.0,529.0,811.5,2.0,3.0,4.0,3,280832.0,178443.0,3568.86,4320.492307692308,4277.0,3524.0,43,1,4,2
farthest_package_first_MPA,2,3,1,50,2,2872,68193.1,2411.27,4838,14065,0.97,81.71428571428571,-1.0,194.0,2.0,-1.0,4.0,81.71428571428571,-1.0,194.0,2.0,-1.0,4.0,0,86151.0,64330.0,1286.6,1435.85,1443.5,1237.0,42,7,0,1
farthest_package_first_MPA,8,4,1,50,2,2620,72325.0,2361.6,3866,15113,0.98,18.4,192.0,117.0,2.0,3.0,4.0,18.4,192.0,117.0,2.0,3.0,4.0,0,80154.0,51320.0,1026.4,1233.1384615384616,1151.0,978.5,41,5,2,2
farthest_package_first_MPA,9,1,1,100,2,18580,137891.77,2706.14,28674,28369,0.99,221.7,523.0,585.0,2.0,3.0,4.0,221.7,523.0,585.0,2.0,3.0,4.0,6,1017749.0,736657.0,7366.57,8411.148760330578,7860.0,6717.0,85,10,4,1
farthest_package_first_MPA,3,3,1,100,2,6274,152162.29,2844.95,10671,31397,0.98,88.64285714285714,149.5,261.6666666666667,2.0,3.0,4.0,88.64285714285714,149.5,261.6666666666667,2.0,3.0,4.0,6,408576.0,248337.0,2483.37,3026.488888888889,2834.0,2291.5,77,14,6,3
farthest_package_first_MPA,4,4,1,100,2,4025,142786.79,2228.1,7052,27817,0.99,101.66666666666669,88.66666666666667,-1.0,2.0,3.0,-1.0,101.66666666666669,88.66666666666667,-1.0,2.0,3.0,-1.0,0,230450.0,190031.0,1900.31,2057.589285714286,2108.0,1957.0,91,6,3,0
farthest_package_first_MPA,8,1,1,100,4,12782,88268.72,6328.88,24155,23901,0.99,183.75,364.3333333333333,615.0,2.0,3.0,4.0,183.75,364.3333333333333,615.0,2.0,3.0,4.0,4,806520.0,573833.0,5738.33,6400.952380952381,6498.0,5922.0,84,8,6,2
farthest_package_first_MPA,3,3,1,100,4,5194,103316.73,7846.37,9083,26496,0.97,84.21428571428571,99.83333333333331,193.33333333333337,2.0,3.0,4.0,84.21428571428571,99.83333333333331,193.33333333333337,2.0,3.0,4.0,0,349397.0,240702.0,2407.02,2588.125925925926,2614.0,2613.5,77,14,6,3
farthest_package_first_MPA,7,4,1,100,4,3855,89512.81,8331.32,6203,23428,0.94,65.07142857142857,134.0,186.0,2.0,3.0,4.0,65.07142857142857,134.0,186.0,2.0,3.0,4.0,0,229285.0,175191.0,1751.91,1894.9173553719008,1916.0,1700.5,83,14,2,1
farthest_package_first_MPA,6,1,1,200,2,29660,257971.15,2220.32,55158,54526,0.99,221.72222222222223,478.2857142857143,411.0,2.0,3.0,4.0,221.72222222222223,478.2857142857143,411.0,2.0,3.0,4.0,13,3655164.0,2701217.0,13506.085,15357.83193277311,15891.5,13833.5,173,18,7,2
farthest_package_first_MPA,6,2,1,200,2,14931,257971.15,2220.32,27629,54526,0.99,95.11111111111111,240.1428571428571,258.5,2.0,3.0,4.0,95.11111111111111,240.1428571428571,258.5,2.0,3.0,4.0,12,1841154.0,1361993.0,6809.965,7735.941176470588,7957.5,6963.0,173,18,7,2
farthest_package_first_MPA,9,3,1,200,2,11054,252146.83,2840.52,17774,52571,0.99,83.75,181.6,217.5,2.0,3.0,4.0,83.75,181.6,217.5,2.0,3.0,4.0,9,1173220.0,930627.0,4653.135,5145.701754385965,5065.0,4603.0,181,12,5,2
farthest_package_first_MPA,4,1,1,200,4,28456,188917.18,5757.74,48811,48287,0.99,204.1428571428571,435.0,625.875,2.0,3.0,4.0,204.1428571428571,435.0,625.875,2.0,3.0,4.0,9,3166018.0,2387242.0,11936.21,12869.991869918698,12690.5,12221.0,174,14,4,8
farthest_package_first_MPA,2,3,1,200,4,8454,174789.3,6116.63,15334,44746,0.97,66.72222222222223,115.5,229.0,2.0,3.0,4.0,66.72222222222223,115.5,229.0,2.0,3.0,4.0,6,943954.0,782279.0,3911.395,4140.149122807017,4051.0,3966.5,178,18,2,2
farthest_package_first_MPA,6,3,1,200,4,8732,181470.89,7820.03,16018,46724,0.97,77.61111111111111,163.0,203.5,2.0,3.0,4.0,77.61111111111111,163.0,203.5,2.0,3.0,4.0,6,1031006.0,817535.0,4087.675,4331.957983193277,4108.0,3613.0,173,18,7,2
farthest_package_first_MPA,0,1,1,200,8,22699,114999.33,10921.61,40272,39869,0.99,176.85714285714286,304.57142857142856,513.0,2.0,3.0,4.0,176.85714285714286,304.57142857142856,513.0,2.0,3.0,4.0,5,2518540.0,2064261.0,10321.305,10626.75105485232,10485.0,10216.0,176,14,7,3
farthest_package_first_MPA,5,2,1,200,8,12004,126996.44,10761.61,21241,41429,0.98,83.35714285714286,172.57142857142858,237.25,2.0,3.0,4.0,83.35714285714286,172.57142857142858,237.25,2.0,3.0,4.0,4,1369859.0,1109778.0,5548.89,5707.745833333333,5676.5,5420.5,175,14,7,4
farthest_package_first_MPA,8,3,1,200,8,8657,131380.36,10565.4,14887,43077,0.96,66.33333333333333,62.142857142857146,169.33333333333334,2.0,3.0,4.0,66.33333333333333,62.142857142857146,169.33333333333334,2.0,3.0,4.0,4,1005235.0,813192.0,4065.96,4020.94,3914.5,4141.0,169,18,7,6
farthest_package_first_MPA,0,1,1,400,2,71506,616114.4,2513.33,124935,123489,0.99,228.11627906976744,518.3333333333334,754.9090909090909,2.0,3.0,4.0,228.11627906976744,518.3333333333334,754.9090909090909,2.0,3.0,4.0,31,17531631.0,11499178.0,28747.945,34241.466796875,33674.0,27842.0,328,43,18,11
farthest_package_first_MPA,4,3,1,400,2,22121,558527.08,2462.24,38647,114352,0.99,87.25925925925925,186.22727272727272,259.8,2.0,3.0,4.0,87.25925925925925,186.22727272727272,259.8,2.0,3.0,4.0,27,5148226.0,3684581.0,9211.4525,10593.057613168725,10664.5,9094.0,346,27,22,5
farthest_package_first_MPA,1,4,1,400,2,15358,577124.2,2525.2,30162,119011,0.99,62.526315789473685,103.07692307692308,78.16666666666667,2.0,3.0,4.0,62.526315789473685,103.07692307692308,78.16666666666667,2.0,3.0,4.0,24,4183119.0,2791545.0,6978.8625,8234.486220472441,8416.5,6993.0,330,38,26,6
